Id,LotFrontage,LotArea,BldgType,OverallQual,OverallCond,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,Heating,CentralAir,GrLivArea,PoolArea,YrSold,SalePrice
6102,59,16635,Twnhs,4,5,2,1,7,1975,1368,3,GasA,Y,1936,0,2007,119359.132903424
6103,79,11952,1Fam,7,5,2,0,11,2005,536,2,GasA,Y,1768,0,2010,213398.830003342
6104,74,12800,1Fam,7,5,2,1,7,2003,1090,2,GasA,N,1044,0,2007,237391.256845566
6105,67,21453,1Fam,5,5,2,0,5,1925,641,2,GasA,Y,1818,0,2008,121361.139831712
6106,89,5400,1Fam,6,7,2,0,5,1994,1362,2,GasA,Y,923,0,2007,169665.8410808
6107,69,8640,Duplex,7,6,2,1,8,1966,1095,1,GasA,Y,912,0,2006,220696.059671917
6108,57,11700,1Fam,7,8,2,1,7,2004,1416,2,GasA,Y,912,0,2007,255704.966602485
6109,73,9084,1Fam,8,5,2,0,6,1994,1869,4,GasA,Y,1382,0,2007,235539.517596791
6110,,10200,TwnhsE,7,6,2,0,8,1953,1008,3,GasA,Y,1131,0,2006,160046.732609024
6111,60,11310,1Fam,6,5,1,0,6,2005,1728,3,GasA,Y,1216,0,2007,161143.466366197
6112,100,11606,1Fam,7,6,1,1,6,1925,861,5,GasA,Y,1668,0,2007,211261.652791746
6113,80,8760,1Fam,6,5,2,0,5,1995,709,3,GasA,Y,980,0,2008,150278.881438515
6114,,19138,1Fam,10,5,2,1,4,1971,876,0,GasA,Y,1595,0,2010,234954.502398258
6115,70,164660,1Fam,7,7,1,1,6,2007,1041,3,GasA,Y,1050,0,2007,202116.873825906
6116,80,2522,1Fam,7,5,1,0,8,1934,1362,2,GasA,Y,1856,0,2006,201673.734718426
6117,54,8125,TwnhsE,6,7,2,1,6,1993,1299,3,GasA,Y,2392,0,2006,178444.009475852
6118,50,8414,1Fam,7,8,2,1,7,1994,1242,4,GasA,Y,2031,0,2007,239618.903990942
6119,39,9600,1Fam,8,7,2,0,10,1918,1065,3,GasA,Y,1679,0,2006,277180.032019953
6120,,11900,1Fam,6,5,1,0,5,1925,483,4,GasA,Y,2054,0,2009,103571.485652104
6121,57,3010,1Fam,7,4,1,0,8,1969,1029,3,GasA,Y,1004,0,2008,173240.787451236
6122,51,8366,1Fam,7,6,2,1,8,1973,718,3,GasA,Y,1908,0,2007,179133.965070142
6123,21,2308,1Fam,8,5,2,0,4,2006,650,4,GasA,Y,2574,0,2006,164337.378548281
6124,95,4608,1Fam,6,7,2,1,11,1991,738,3,GasA,Y,1768,0,2006,196826.404611666
6125,,4438,TwnhsE,6,5,2,0,4,2000,1709,2,GasA,Y,1296,0,2009,187036.132806989
6126,65,13101,1Fam,5,6,2,0,9,1959,710,3,GasA,Y,864,0,2007,147431.74511605
6127,96,13125,1Fam,7,6,2,0,8,2007,1114,3,GasA,Y,1116,0,2007,226080.941848644
6128,24,5389,1Fam,6,5,2,1,7,1968,990,3,GasA,Y,2872,0,2008,123971.195941658
6129,40,10800,1Fam,8,7,2,1,7,1994,1122,2,GasA,Y,1092,0,2009,268793.600937885
6130,43,10382,1Fam,5,7,2,0,6,2006,672,3,GasA,Y,924,0,2006,153326.957906499
6131,32,9600,1Fam,5,5,2,0,5,1970,1262,3,GasA,Y,1605,0,2008,121804.984760865
6132,70,7332,1Fam,6,5,2,0,6,1967,1414,3,GasA,Y,1767,0,2008,163201.849914376
6133,85,12677,1Fam,7,5,3,0,6,1931,1095,3,GasA,Y,1152,0,2010,214694.754094628
6134,104,6768,1Fam,4,5,1,0,4,1937,1310,3,GasA,Y,1905,0,2007,127559.896552973
6135,83,10452,1Fam,5,5,2,0,6,2005,1372,3,GasW,Y,816,0,2006,173528.892780686
6136,149,14364,1Fam,5,6,2,0,5,1999,1088,4,GasA,Y,1826,0,2008,185556.517974643
6137,84,9612,1Fam,5,7,3,0,10,1947,864,2,GasA,Y,1750,0,2006,213332.547402151
6138,60,9350,1Fam,6,5,2,0,4,1989,1125,3,GasA,Y,1993,0,2006,160047.589134905
6139,36,12384,1Fam,5,6,2,2,4,1967,1763,3,GasA,Y,1392,0,2009,188327.820537222
6140,60,3182,1Fam,4,6,1,0,6,1940,1088,5,GasA,Y,1660,0,2006,104239.167084291
6141,57,22950,1Fam,6,5,2,0,3,1941,1416,4,GasA,Y,1029,0,2008,179423.499819015
6142,70,4388,1Fam,8,5,2,0,7,1993,1098,3,GasA,Y,1501,0,2010,204810.156902811
6143,,10593,2fmCon,10,7,2,0,5,1971,1580,2,GasA,Y,2417,0,2007,323366.760701154
6144,110,53107,1Fam,4,5,2,0,9,2007,1050,4,Grav,Y,2002,0,2010,149873.724861856
6145,54,9000,1Fam,7,7,2,1,6,1978,1453,3,GasA,Y,792,0,2009,184911.056604502
6146,57,11302,1Fam,7,7,2,0,7,1965,1494,3,GasA,Y,1776,0,2006,199358.143544556
6147,74,10197,1Fam,8,5,2,1,10,1976,1112,2,GasA,Y,1852,0,2009,284017.926205899
6148,,4043,1Fam,5,4,1,0,7,1968,813,4,GasA,Y,1779,0,2010,130916.830402054
6149,79,10778,Duplex,6,5,3,0,6,1976,1215,2,GasA,Y,894,0,2006,145057.758644391
6150,80,11639,1Fam,8,6,2,0,8,1993,1434,3,GasA,Y,1302,0,2006,282197.321370386
6151,60,8172,1Fam,4,5,1,0,8,1892,836,2,GasA,Y,864,0,2007,93618.0641593804
6152,111,18386,1Fam,9,5,2,1,6,2003,1728,3,GasA,N,1812,0,2010,355716.962830072
6153,70,8472,TwnhsE,9,8,1,1,8,2009,1582,3,GasA,Y,2084,0,2008,328167.318245659
6154,70,11846,1Fam,6,5,2,1,8,1978,1034,3,GasA,Y,1728,0,2010,152537.016462682
6155,62,13300,1Fam,4,4,1,0,6,1962,1095,3,GasA,Y,1505,0,2007,150807.831508619
6156,48,8012,1Fam,6,7,2,1,8,1995,1316,2,GasA,Y,1386,0,2007,227347.044049837
6157,66,12493,1Fam,8,5,1,0,5,2004,686,3,GasA,Y,1502,0,2008,198377.349902429
6158,60,7844,1Fam,8,8,2,0,4,1998,1148,3,GasA,Y,1502,0,2009,241817.733299114
6159,92,3000,1Fam,8,5,1,0,4,1925,0,3,GasA,Y,1176,0,2008,164277.870494663
6160,60,9170,1Fam,8,8,2,1,6,1958,988,3,GasA,Y,1200,0,2008,248149.25400392
6161,,9196,1Fam,6,7,2,0,6,2002,1500,2,GasA,Y,1337,0,2008,198607.131067818
6162,60,12702,1Fam,7,6,2,1,8,1957,1868,4,GasA,Y,1724,0,2006,190896.75287633
6163,,15576,1Fam,7,5,1,1,5,2005,1372,4,GasA,Y,1802,0,2007,205797.076488593
6164,60,6762,1Fam,6,5,1,0,4,1960,1161,3,GasA,Y,1694,0,2008,127960.570741122
6165,92,18386,Twnhs,8,7,1,1,6,1992,0,2,GasA,Y,2320,0,2006,202190.083422446
6166,55,16059,1Fam,5,5,2,0,5,1979,1056,3,GasA,Y,1886,0,2010,125617.39023817
6167,80,11241,1Fam,6,5,1,1,6,1998,0,3,GasA,Y,1509,0,2008,110942.674101426
6168,50,20896,1Fam,7,5,2,0,6,2005,1090,2,GasA,Y,1382,0,2009,153877.196862654
6169,41,7227,1Fam,6,7,1,0,3,2003,1125,2,GasA,Y,1456,0,2007,179989.71411653
6170,44,11838,Duplex,6,5,2,1,7,1954,848,4,GasA,N,1015,0,2010,153621.887000921
6171,103,8125,1Fam,7,5,1,1,4,1937,1304,3,GasA,Y,840,0,2008,178473.567495196
6172,,7588,1Fam,6,7,2,0,5,2003,1340,3,GasA,Y,1218,0,2009,162914.450049556
6173,78,8000,TwnhsE,6,6,1,0,6,1920,806,2,GasA,Y,1541,0,2010,148956.116194013
6174,70,11764,1Fam,8,5,2,1,6,1976,709,5,GasW,N,1040,0,2006,178853.985591553
6175,88,8172,1Fam,7,5,2,0,5,1966,864,3,GasA,Y,2270,0,2008,160569.669560848
6176,64,9042,TwnhsE,8,7,1,0,7,1988,718,3,GasA,Y,1250,0,2008,171254.585626749
6177,75,31770,TwnhsE,9,8,2,0,8,1954,1150,2,GasA,Y,1339,0,2006,306508.704492802
6178,,7018,1Fam,7,5,2,0,5,1981,768,3,GasA,Y,1947,0,2009,159608.626528654
6179,36,8176,1Fam,6,6,3,0,5,2008,483,4,GasA,Y,1376,0,2007,244260.618600561
6180,111,13125,1Fam,8,5,1,0,11,2003,1040,4,GasA,Y,1230,0,2009,340345.842409108
6181,71,11616,1Fam,4,5,0,0,4,1915,0,3,GasA,Y,1121,0,2007,82166.0105869439
6182,34,13005,1Fam,6,6,1,0,5,1898,994,3,GasA,Y,2452,0,2009,141323.463441252
6183,,9790,1Fam,5,5,3,1,4,1979,1705,3,GasA,Y,1888,0,2009,168879.036984052
6184,44,6402,Twnhs,5,5,3,1,9,1960,795,2,GasA,Y,1144,0,2006,122143.87041795
6185,75,10918,1Fam,5,5,2,0,7,1970,576,3,GasA,Y,2161,0,2006,184641.497290153
6186,51,8125,1Fam,6,6,2,0,5,2007,1086,3,GasA,Y,2262,0,2008,179384.946537523
6187,,7943,1Fam,7,7,2,0,7,1964,1434,3,GasA,Y,1032,0,2008,205352.511801514
6188,70,11029,1Fam,8,5,3,0,7,1966,1602,3,GasA,Y,1792,0,2006,254464.872140235
6189,70,9375,1Fam,8,8,1,0,6,2006,955,3,GasA,N,1073,0,2009,215924.782934404
6190,51,8800,2fmCon,5,5,2,1,5,1960,1494,3,GasA,Y,1192,0,2008,145366.276501002
6191,105,14191,1Fam,5,5,1,0,6,1972,1248,2,GasA,Y,1548,0,2008,185704.563497348
6192,,11317,1Fam,7,7,1,0,9,2006,686,3,GasA,Y,768,0,2010,171394.600072712
6193,50,6000,1Fam,8,5,1,0,6,1970,811,3,GasA,Y,910,0,2006,177334.600980655
6194,73,5400,1Fam,6,5,1,0,7,1998,462,2,GasA,Y,1547,0,2006,133995.469866146
6195,112,11670,1Fam,6,5,1,0,7,1992,1364,3,GasA,Y,1701,0,2008,185410.709944609
6196,36,12394,1Fam,7,7,2,0,12,1972,520,3,GasA,Y,764,0,2009,222927.937322077
6197,70,14559,1Fam,6,5,2,0,8,1977,918,3,GasA,Y,1232,0,2006,160954.00226134
6198,96,9250,1Fam,8,5,1,0,7,1920,1266,3,GasA,Y,1829,0,2007,214705.347469576
6199,88,17920,1Fam,8,7,1,0,5,1955,884,3,GasA,Y,1502,0,2010,190673.278848511
6200,,9750,1Fam,4,5,2,1,6,2007,713,3,GasA,Y,948,0,2008,145272.908771885
6201,78,8070,1Fam,6,5,1,0,6,1999,798,3,GasA,Y,1098,0,2007,128833.115756056
6202,24,8777,1Fam,5,5,2,1,5,1995,806,3,GasA,Y,832,0,2008,157160.632480612
6203,90,6600,1Fam,7,5,2,1,5,1924,1406,2,GasA,Y,1625,0,2009,133071.515762392
6204,313,11000,1Fam,5,5,2,0,7,1950,697,4,GasA,Y,1689,0,2009,189633.418532015
6205,90,7795,1Fam,5,7,2,0,8,1977,0,3,GasA,Y,1400,0,2009,134375.321581529
6206,80,11911,1Fam,7,5,1,1,6,1975,1165,3,GasA,Y,1800,0,2007,206878.699964995
6207,24,17140,1Fam,10,5,1,1,6,1924,840,3,GasA,Y,1178,0,2009,245878.195456747
6208,73,4500,1Fam,6,5,2,1,7,2005,1419,3,GasA,Y,1652,0,2006,204198.295507755
6209,96,3500,1Fam,6,5,2,0,6,1972,811,3,GasA,Y,1244,0,2006,161493.709143765
6210,103,8846,1Fam,5,5,2,0,4,2000,721,2,GasA,Y,1774,0,2008,114835.493938606
6211,,8737,1Fam,6,5,2,0,7,1965,907,3,GasA,Y,1458,0,2008,160986.407592052
6212,55,7937,1Fam,7,5,2,0,8,2007,1004,2,GasA,Y,2080,0,2009,215971.666515983
6213,,16647,1Fam,7,9,2,0,6,2004,1845,4,GasA,Y,912,0,2007,213822.868150559
6214,174,10000,1Fam,7,3,2,0,6,1958,784,2,GasA,Y,1573,0,2010,140862.579576316
6215,80,14115,1Fam,6,4,2,0,5,1964,896,3,GasA,Y,1468,0,2010,147208.323137893
6216,75,9600,1Fam,9,5,2,1,10,1958,1324,3,GasA,Y,1577,0,2008,324527.744790571
6217,65,9590,1Fam,6,5,2,0,7,1995,1208,3,GasA,Y,1253,0,2007,204965.951625805
6218,72,3180,1Fam,7,5,2,0,7,1900,864,3,GasA,Y,1393,0,2009,176828.660367044
6219,60,11120,1Fam,5,6,2,0,6,2003,1144,3,GasA,Y,2223,0,2009,187747.773288346
6220,60,9742,TwnhsE,5,7,2,1,8,2004,728,3,GasA,Y,912,0,2006,171503.602657834
6221,80,8880,1Fam,5,5,2,0,6,2002,796,3,GasA,Y,1428,0,2009,145596.080069073
6222,,14963,1Fam,7,6,2,1,6,1964,576,3,GasA,Y,1266,0,2008,159604.639588577
6223,90,28698,1Fam,6,7,1,0,6,2004,1157,3,GasA,Y,1113,0,2006,129109.078325738
6224,144,13682,1Fam,5,7,2,0,7,2006,728,3,GasA,Y,1224,0,2010,165408.549925107
6225,53,7560,1Fam,4,6,1,0,8,1986,1021,3,GasA,Y,1680,0,2008,151874.727095952
6226,,8892,1Fam,4,8,2,0,7,2002,1434,3,GasA,Y,1479,0,2008,162092.316178761
6227,75,7937,1Fam,5,5,2,0,8,1938,832,3,GasA,Y,3112,0,2008,152669.876046808
6228,64,3182,1Fam,6,6,2,1,4,1996,1136,2,GasA,Y,1573,0,2009,178324.45741886
6229,,12155,1Fam,7,6,1,0,5,1981,1728,0,GasA,Y,928,0,2009,245852.767178898
6230,,9020,1Fam,6,3,1,1,8,2005,1202,2,GasA,Y,1096,0,2006,129543.056310346
6231,118,6240,1Fam,7,5,1,1,8,1962,528,4,GasA,Y,1394,0,2008,152480.277112177
6232,,9571,1Fam,8,5,2,0,6,1958,861,3,GasA,Y,1456,0,2007,213560.324751582
6233,,7060,1Fam,6,5,2,0,6,1972,1117,3,GasA,Y,1602,0,2010,188295.578719001
6234,36,10200,1Fam,5,5,1,0,8,1976,955,4,GasA,Y,2574,0,2006,141917.872097399
6235,78,14963,1Fam,6,8,3,0,6,1922,1498,3,GasA,Y,1196,0,2009,215894.083344591
6236,,8400,1Fam,5,5,2,0,7,2001,1595,2,GasA,Y,2034,0,2009,198057.069344203
6237,51,7931,1Fam,5,5,1,0,9,1931,1127,2,GasA,Y,1376,0,2009,146503.972881189
6238,69,4043,1Fam,7,6,2,1,9,1972,1029,4,GasA,Y,1090,0,2009,219652.656026379
6239,69,9100,1Fam,6,5,2,0,5,1953,1040,2,GasA,Y,2696,0,2007,147595.468970789
6240,42,13284,1Fam,7,5,1,0,5,1915,1241,4,GasA,Y,2054,0,2008,193349.259063119
6241,44,8410,1Fam,6,5,2,0,8,2005,1040,4,GasA,Y,1961,0,2007,166968.28166282
6242,,7200,1Fam,10,5,1,0,4,1940,998,2,GasA,N,988,0,2010,221330.213734018
6243,44,9819,1Fam,7,5,2,0,8,1920,1078,3,GasA,Y,1886,0,2006,167537.092182753
6244,59,12677,1Fam,8,5,3,1,5,2007,1241,4,GasA,Y,1561,0,2009,310326.710089638
6245,50,7015,1Fam,4,4,1,0,8,1955,1389,4,GasA,Y,1301,0,2006,159663.045913123
6246,,11475,1Fam,9,6,2,1,7,1940,832,3,GasA,Y,1040,0,2008,207711.022490409
6247,52,8963,1Fam,9,4,1,0,7,1978,1092,3,GasA,Y,1558,0,2006,239855.292339246
6248,34,5000,1Fam,7,6,2,1,7,1954,901,3,GasA,Y,999,0,2007,152242.428861805
6249,,4435,1Fam,7,6,2,0,6,1967,728,4,GasA,Y,1041,0,2007,194048.756118141
6250,92,9000,1Fam,7,9,2,0,6,1906,861,4,GasA,Y,1869,0,2006,172978.356661814
6251,,17671,1Fam,6,5,1,0,9,1976,1580,3,GasA,Y,1040,0,2009,191794.159828462
6252,65,8100,1Fam,7,4,1,1,4,1908,660,3,GasA,Y,2468,0,2006,142325.121015216
6253,60,8737,1Fam,6,5,2,0,7,1965,1062,4,GasA,Y,858,0,2007,147146.418429719
6254,45,7200,1Fam,8,5,2,1,7,1956,845,3,GasA,Y,1004,0,2006,153605.199746867
6255,85,10800,1Fam,5,5,2,0,7,2009,1522,3,GasA,Y,1262,0,2010,213784.199012413
6256,82,6120,1Fam,4,5,2,0,5,1965,1214,3,GasA,Y,1430,0,2006,118473.382265613
6257,60,1890,1Fam,5,4,2,1,6,1958,611,3,GasA,Y,1710,0,2006,96327.2901385511
6258,79,8461,TwnhsE,7,6,1,1,5,2007,319,1,GasA,Y,1328,0,2007,174027.027671855
6259,90,2651,1Fam,7,6,2,1,4,1972,864,4,GasA,Y,1852,0,2009,122698.022159664
6260,73,5310,1Fam,7,7,1,0,6,1993,1482,3,GasA,Y,2267,0,2006,192914.71208098
6261,,5350,1Fam,5,5,1,1,9,2006,485,3,GasA,Y,1518,0,2007,153961.479440759
6262,35,9018,1Fam,5,5,3,0,7,1976,1314,3,GasA,Y,1200,0,2007,186729.971963061
6263,70,4608,1Fam,7,2,1,0,7,2002,1040,4,GasA,Y,1337,0,2006,161678.660613584
6264,70,10134,1Fam,5,5,1,0,5,1949,1368,3,GasA,Y,1734,0,2010,146036.977174223
6265,,10134,1Fam,4,5,1,0,5,2001,0,2,GasA,Y,768,0,2006,99694.52377263
6266,82,10197,1Fam,9,5,1,1,6,1987,806,3,GasA,N,864,0,2007,227294.525889033
6267,85,3230,2fmCon,5,6,1,0,8,1966,1121,2,GasA,N,1775,0,2008,158698.758330476
6268,65,6130,1Fam,7,5,1,0,6,2006,1080,3,GasA,Y,1327,0,2006,214266.798928597
6269,75,8400,TwnhsE,8,5,2,1,7,2007,504,3,GasA,Y,1668,0,2007,163368.337608939
6270,85,10800,1Fam,8,5,2,0,7,2005,1086,3,GasA,Y,1414,0,2009,244479.646470871
6271,66,10634,1Fam,6,5,1,0,7,1958,1215,3,GasA,Y,1385,0,2008,138423.211284946
6272,74,8480,1Fam,6,6,2,0,6,2004,972,3,GasA,Y,3140,0,2006,192770.241491267
6273,74,8246,1Fam,5,5,1,0,7,2000,483,3,GasA,Y,1411,0,2008,105006.602670169
6274,85,8755,1Fam,8,5,1,1,7,1920,1822,3,GasA,Y,1709,0,2009,311719.296155503
6275,24,6762,1Fam,7,5,1,1,4,1977,1232,4,GasA,Y,2121,0,2007,164634.460108718
6276,75,9600,1Fam,7,7,2,0,7,1912,1391,3,GasA,Y,1484,0,2008,160744.858643392
6277,,8755,1Fam,8,5,2,0,8,2001,755,4,GasA,Y,792,0,2008,241242.084101513
6278,,15578,1Fam,7,5,1,1,7,1954,1086,2,Grav,N,2612,0,2007,258856.880686494
6279,35,8795,1Fam,6,5,2,0,7,1920,1935,3,GasA,Y,1626,0,2006,158458.496195915
6280,94,11911,1Fam,7,4,1,0,6,1984,1067,2,GasA,Y,1512,0,2007,177732.365474571
6281,65,8125,1Fam,8,5,1,0,5,2005,864,3,GasA,Y,1976,0,2008,160396.262803044
6282,83,12704,1Fam,10,5,1,1,8,2005,696,2,GasA,Y,864,0,2007,240072.649828784
6283,60,9600,1Fam,5,6,1,0,11,2000,1095,3,GasA,Y,1072,0,2009,177473.670676472
6284,71,10382,1Fam,9,5,3,0,6,2008,756,1,GasA,Y,1437,0,2009,253452.387420637
6285,50,14762,1Fam,9,5,1,1,5,2002,1273,3,GasA,Y,2138,0,2008,311143.786951809
6286,64,7301,TwnhsE,5,6,2,0,4,1974,1560,2,GasW,Y,1886,0,2010,140172.208848841
6287,122,8973,1Fam,7,5,2,1,6,2008,672,3,GasA,Y,1718,0,2009,151206.445577821
6288,70,9150,1Fam,6,5,1,0,14,2005,1581,3,GasA,Y,1337,512,2009,174408.592015792
6289,47,3880,1Fam,6,5,2,0,6,1925,1040,3,GasA,Y,861,0,2008,140128.794593213
6290,78,8400,1Fam,5,5,2,0,9,1948,988,3,GasA,Y,1739,0,2009,152708.249546311
6291,60,9480,1Fam,6,9,2,1,6,1965,1144,2,GasA,Y,1709,0,2007,149224.327831002
6292,,13704,1Fam,7,3,1,1,7,1940,1416,2,GasA,Y,1707,0,2007,174320.478015017
6293,,3182,TwnhsE,5,5,2,0,7,1976,855,3,GasA,Y,1698,0,2007,99691.9489325142
6294,50,8314,1Fam,4,6,2,0,4,1976,773,1,GasA,Y,1344,0,2009,131848.707078429
6295,50,17104,1Fam,7,6,2,1,8,1982,520,2,Wall,Y,900,0,2009,199469.120135447
6296,70,5784,1Fam,5,6,1,1,6,1966,956,3,GasA,Y,1223,0,2008,135120.219749891
6297,88,9000,1Fam,9,6,1,0,5,1952,901,3,GasA,Y,1392,0,2008,222831.294791715
6298,78,10480,1Fam,7,5,1,0,4,2006,728,4,GasA,Y,866,0,2006,181209.19098025
6299,60,16033,1Fam,8,5,2,1,6,2005,1563,3,GasA,Y,1208,0,2007,257001.382274171
6300,24,9337,Duplex,4,5,2,1,6,1910,768,3,GasA,Y,1065,0,2009,62393.779044637
6301,43,13500,1Fam,7,8,1,0,7,2006,600,3,GasA,Y,1118,0,2008,218626.616746142
6302,72,10420,TwnhsE,6,5,2,1,7,1959,1318,3,GasA,Y,2504,0,2007,130731.074555996
6303,73,115149,1Fam,5,5,2,1,8,2008,1468,3,GasA,Y,1709,0,2008,206744.606591474
6304,80,9965,1Fam,5,6,1,0,7,1972,1070,3,GasA,Y,1308,0,2010,150084.497728096
6305,80,4438,1Fam,5,5,1,0,7,1948,996,5,GasA,Y,1284,0,2007,128005.902637547
6306,101,1300,1Fam,2,7,2,1,8,1999,876,3,GasA,Y,952,0,2007,116822.907464545
6307,63,7200,1Fam,5,5,1,1,6,1920,1461,4,GasA,Y,1234,0,2006,132586.933148535
6308,60,8885,1Fam,9,5,1,0,5,1941,637,3,GasA,Y,1742,0,2009,194012.80703835
6309,53,11616,1Fam,5,6,1,0,6,1974,954,4,GasA,Y,788,0,2008,95854.0908784401
6310,75,12257,1Fam,8,5,2,0,5,1976,845,2,GasA,Y,1258,0,2006,175444.350927404
6311,63,1680,1Fam,6,4,1,0,6,1960,1470,2,GasA,Y,1279,0,2010,148358.245564846
6312,51,3880,1Fam,6,5,2,0,6,1995,616,3,GasA,Y,1768,0,2007,165944.394684005
6313,53,9360,1Fam,6,6,2,0,6,1963,1494,3,GasA,Y,1904,0,2007,156885.897872398
6314,103,8800,1Fam,6,6,2,0,6,2005,680,3,GasA,Y,2775,0,2010,147466.173282617
6315,,15750,1Fam,5,5,2,0,5,1979,1099,4,GasA,Y,1394,0,2008,174916.306910364
6316,67,12800,1Fam,8,6,1,1,6,1925,720,3,GasA,Y,2119,0,2006,183713.298786552
6317,67,18450,1Fam,4,6,1,0,9,2003,1468,2,GasA,Y,2080,0,2008,206093.678291372
6318,71,10440,Duplex,8,5,2,1,5,1994,894,5,GasA,N,2398,0,2008,190086.269118848
6319,90,10134,1Fam,6,6,2,0,5,1972,796,2,GasA,Y,2728,0,2009,148631.065718102
6320,75,12182,1Fam,7,7,1,1,9,2003,1330,2,GasA,Y,1818,0,2006,274478.719523853
6321,30,10237,1Fam,6,5,1,1,6,1959,1517,4,GasA,Y,1178,0,2010,145869.502105698
6322,21,25419,TwnhsE,4,5,2,1,7,2004,1140,2,GasA,Y,1792,0,2008,147863.693764584
6323,85,10208,TwnhsE,7,4,2,0,8,1998,1406,3,GasA,Y,1167,0,2007,249226.476634703
6324,44,11214,1Fam,4,5,2,1,6,2009,1344,3,GasA,Y,2097,0,2010,140971.483020838
6325,100,9906,1Fam,7,7,2,0,7,1926,1040,4,GasA,Y,2090,0,2007,192445.782821874
6326,102,8885,1Fam,7,5,2,0,8,1975,864,4,GasA,Y,864,0,2008,223560.758756872
6327,70,24090,1Fam,6,3,1,0,8,2004,686,3,GasA,Y,789,0,2009,117249.247791653
6328,82,9200,1Fam,4,5,1,1,4,2003,0,3,GasA,Y,2554,0,2007,125407.461052148
6329,,3182,1Fam,5,5,2,0,6,1970,1518,4,GasA,Y,938,0,2008,187450.220252093
6330,78,8450,1Fam,5,8,2,0,4,1979,458,3,GasA,Y,1327,0,2007,159555.459798819
6331,,11000,TwnhsE,7,7,2,0,6,1978,1109,3,GasA,Y,1468,0,2009,170065.820551284
6332,57,1920,TwnhsE,7,8,1,1,6,2007,735,4,GasA,Y,923,0,2007,194654.846695042
6333,99,7819,1Fam,5,5,2,0,8,1962,650,3,GasA,Y,1625,0,2009,157141.955517718
6334,88,5720,1Fam,7,5,1,0,5,1915,908,3,GasA,Y,1506,0,2007,113650.63044067
6335,68,11029,1Fam,8,5,1,0,8,2007,1041,3,GasA,Y,1056,0,2009,253873.384720532
6336,60,12968,1Fam,4,5,1,0,7,1955,1705,3,GasA,Y,1936,0,2009,178879.489435812
6337,121,7742,1Fam,7,7,2,1,5,1958,880,4,GasA,Y,1750,0,2009,215755.881996988
6338,64,8405,1Fam,7,8,2,1,6,1977,440,3,GasA,Y,1431,0,2009,140027.825518495
6339,90,12798,1Fam,7,5,2,0,10,1959,1232,4,GasA,Y,1383,0,2009,243929.906384264
6340,60,6970,1Fam,8,5,1,1,9,1941,928,3,GasA,Y,1458,0,2008,179892.990427445
6341,98,10800,Duplex,5,3,2,0,5,1976,1184,3,GasA,Y,1234,0,2006,113968.092178546
6342,,8777,1Fam,5,7,3,1,6,1957,776,3,GasA,Y,2234,0,2010,136559.596415373
6343,,12589,1Fam,5,5,2,0,7,2004,1324,3,GasA,Y,2069,0,2007,187786.364160332
6344,82,8633,1Fam,7,5,2,0,8,1934,720,2,GasA,Y,1520,0,2009,185684.101909032
6345,74,10624,1Fam,6,5,1,0,8,1955,864,2,GasA,Y,894,0,2007,139893.978364861
6346,78,14145,1Fam,5,4,1,0,8,2005,1232,2,GasA,Y,1728,0,2007,171902.23603118
6347,65,11210,1Fam,5,6,1,1,7,1945,912,2,GasA,Y,1561,0,2009,161550.78237458
6348,,11885,2fmCon,5,5,2,0,7,1910,530,2,GasA,Y,616,0,2010,109568.110456005
6349,,8068,1Fam,7,7,2,0,8,1975,1017,3,GasA,Y,1348,0,2008,176852.82429502
6350,141,7128,TwnhsE,4,5,1,0,7,2002,1240,4,GasA,Y,2034,0,2006,105565.671501165
6351,,9337,1Fam,8,8,2,0,9,1940,912,3,GasA,Y,1077,0,2010,257365.685023944
6352,82,9600,1Fam,5,5,1,0,8,1926,1316,3,GasA,Y,1429,0,2010,170682.887189797
6353,32,9525,1Fam,8,5,1,1,6,1940,1050,3,GasA,Y,1339,0,2006,221251.581272678
6354,65,3072,1Fam,8,7,1,0,8,1973,1595,3,GasA,Y,1588,0,2006,228034.29998031
6355,,10206,TwnhsE,6,8,1,1,7,2006,811,3,GasA,Y,2002,0,2009,142357.10308047
6356,63,12416,1Fam,6,5,3,0,5,1971,1517,2,GasA,Y,1164,0,2007,200660.45586383
6357,21,11923,1Fam,5,9,1,0,6,1990,1822,2,GasA,Y,2531,0,2007,128126.975236545
6358,78,7340,1Fam,6,6,2,0,7,2009,848,3,GasA,Y,1743,0,2010,233256.156364582
6359,,8765,1Fam,5,5,1,1,5,2004,624,2,GasA,Y,1304,0,2008,124803.960227378
6360,50,8750,1Fam,4,5,2,0,4,1998,1050,1,GasA,Y,1382,0,2006,157044.574194428
6361,55,8248,1Fam,8,5,2,1,5,1927,728,3,GasW,Y,1080,0,2009,143109.75890701
6362,,7500,1Fam,7,5,3,0,9,1977,1728,3,GasA,Y,1718,0,2010,205520.159474725
6363,64,13688,1Fam,8,6,2,0,4,1941,868,2,GasA,N,1958,0,2006,238667.22860903
6364,60,9236,1Fam,5,8,1,0,5,1920,908,3,GasA,Y,1109,0,2008,80946.95039975
6365,,11425,1Fam,8,5,2,0,6,1946,926,3,GasA,Y,894,0,2006,179692.511142848
6366,,11143,1Fam,6,5,1,1,7,1954,1494,1,GasA,Y,1786,0,2006,188750.205470718
