id,species1,species2,species3,species4,species5,species6,species7,species8,species9,species10
sample_1342,2.54E-09,3.95E-08,1.45E-05,1.55E-15,0.000381819,4.77E-11,0.043250348,0.006806959,2.90E-12,0.949546314
sample_1343,3.68E-08,2.38E-06,0.908067563,1.98E-13,0.088673458,2.13E-05,6.49E-05,3.07E-06,1.85E-09,0.00316732
sample_1344,3.57E-11,2.84E-10,1.85E-06,4.27E-17,5.65E-07,1.93E-12,0.979383452,2.59E-05,6.06E-14,0.020588245
sample_1345,1.49E-10,1.31E-08,0.000374505,1.50E-16,0.000158836,2.38E-10,0.871509271,0.000136392,4.74E-13,0.127820982
sample_1346,2.53E-09,5.71E-08,2.38E-05,1.53E-15,0.000647455,7.55E-11,0.044521728,0.007845453,3.18E-12,0.946961507
sample_1347,3.16E-09,5.18E-09,2.07E-06,2.73E-15,2.31E-05,6.98E-12,0.080376493,0.000871319,2.59E-12,0.918726999
sample_1348,5.77E-12,3.48E-10,7.42E-05,8.13E-18,1.06E-06,1.89E-11,0.9972236,2.96E-06,2.24E-14,0.002698232
sample_1349,4.23E-09,6.31E-09,1.97E-06,3.50E-15,2.90E-05,7.36E-12,0.049644591,0.001110627,3.24E-12,0.949213843
sample_1350,0.023141571,0.011667038,5.12E-05,0.268547038,9.78E-08,9.37E-05,2.13E-10,1.97E-05,0.696479689,2.87E-08
sample_1351,2.03E-06,0.000103263,0.953729729,3.29E-11,0.037057507,0.008792328,2.28E-06,6.64E-06,5.68E-07,0.000305654
sample_1352,0.011012405,0.027642116,0.000127345,0.003618637,3.11E-07,0.000826352,3.35E-10,1.48E-05,0.956757986,5.08E-08
sample_1353,1.76E-11,3.78E-10,4.22E-06,1.89E-17,1.08E-06,3.34E-12,0.983988979,2.74E-05,3.61E-14,0.015978284
sample_1354,4.53E-06,1.40E-05,0.843023465,1.59E-09,0.000711494,0.156188309,3.42E-07,5.17E-07,2.65E-05,3.09E-05
sample_1355,0.000289888,0.346380735,0.0185238,2.26E-10,0.541153363,4.34E-05,5.37E-06,0.090671516,2.03E-06,0.00292993
sample_1356,2.41E-09,9.73E-08,0.921253258,9.44E-15,0.005320182,2.94E-07,0.033449377,2.29E-06,4.82E-11,0.039974496
sample_1357,1.79E-06,0.000649716,0.290346951,5.39E-12,0.706400372,0.000288348,1.02E-05,0.000149018,7.27E-08,0.002153497
sample_1358,1.09E-10,5.24E-10,1.84E-06,1.27E-16,1.23E-06,2.52E-12,0.935453412,5.43E-05,1.57E-13,0.064489231
sample_1359,1.90E-05,0.002449253,0.86685436,2.22E-10,0.095247243,0.034867622,2.59E-06,6.32E-05,4.57E-06,0.000492168
sample_1360,7.33E-06,1.67E-05,0.003719876,8.20E-08,1.52E-06,0.994193435,9.26E-10,7.27E-08,0.002060926,1.04E-07
sample_1361,1.90E-11,1.44E-09,0.000164437,2.36E-17,8.87E-06,5.67E-11,0.986625571,1.09E-05,7.13E-14,0.013190208
sample_1362,0.000119058,8.91E-05,0.000393051,0.001414596,6.88E-08,0.137246357,1.60E-10,2.19E-07,0.86073757,1.52E-08
sample_1363,2.74E-11,3.97E-10,2.97E-06,2.94E-17,1.06E-06,2.80E-12,0.976584649,3.59E-05,5.01E-14,0.023375447
sample_1364,2.89E-05,0.000368331,3.88E-05,6.92E-12,0.009264136,5.64E-09,2.41E-06,0.987677638,1.28E-08,0.002619778
sample_1365,1.75E-07,7.70E-05,0.074730128,2.99E-13,0.920197008,7.82E-06,2.67E-05,0.000147632,2.97E-09,0.004813503
sample_1366,0.155711878,0.826313521,0.000112179,2.59E-05,5.81E-06,1.82E-05,2.49E-09,0.001057012,0.016754882,6.36E-07
sample_1367,2.16E-10,4.09E-09,1.14E-05,1.83E-16,2.29E-05,1.58E-11,0.739013707,0.000469492,3.48E-13,0.260482499
sample_1368,0.233742891,0.11590874,0.000100662,0.062291562,6.22E-07,5.32E-05,9.15E-10,0.00020821,0.587693982,1.53E-07
sample_1369,1.72E-08,5.95E-08,5.38E-06,9.58E-15,0.000356217,3.22E-11,0.006830386,0.014995107,1.18E-11,0.977812837
sample_1370,4.94E-07,0.000132459,0.001330972,2.21E-13,0.802412211,4.71E-08,0.000159672,0.113563081,1.01E-09,0.082401063
sample_1371,6.19E-06,4.52E-05,0.770328389,9.91E-10,0.001578714,0.227979683,3.68E-07,1.21E-06,2.02E-05,4.01E-05
sample_1372,5.57E-06,5.36E-05,2.91E-05,1.45E-12,0.011777534,1.84E-09,1.09E-05,0.975410726,2.49E-09,0.01271248
sample_1373,0.001839321,0.001446482,5.74E-05,0.078942581,3.70E-08,0.000787243,8.95E-11,2.04E-06,0.916924919,1.03E-08
sample_1374,0.003106927,0.989851,0.002904408,7.27E-08,0.000258058,0.002213323,1.94E-08,0.000414573,0.001246159,5.46E-06
sample_1375,0.001492748,0.000353471,0.000123083,0.870414778,2.23E-08,0.000523195,1.89E-10,3.47E-06,0.127089215,1.49E-08
sample_1376,1.04E-11,6.55E-10,5.56E-05,1.27E-17,2.89E-06,2.04E-11,0.992358049,8.46E-06,3.51E-14,0.007574965
sample_1377,1.28E-08,2.45E-06,0.149520461,1.69E-14,0.201969745,2.08E-07,0.072611665,0.00044024,9.05E-11,0.575455214
sample_1378,1.11E-08,1.34E-06,0.665677977,2.35E-14,0.123349874,7.08E-07,0.028940882,5.06E-05,1.39E-10,0.181978578
sample_1379,5.77E-07,0.0003854,0.00330172,3.56E-13,0.975686104,3.32E-07,2.15E-05,0.010769428,2.42E-09,0.009834971
sample_1380,5.83E-08,2.12E-05,0.074076454,8.85E-14,0.911904986,2.03E-06,0.00011627,0.00014431,7.44E-10,0.013734673
sample_1381,4.18E-11,3.22E-09,0.003035218,7.18E-17,2.68E-05,5.46E-10,0.983701126,3.92E-06,2.50E-13,0.013232929
sample_1382,6.59E-12,4.19E-10,0.000125934,9.69E-18,1.38E-06,2.86E-11,0.997043608,2.59E-06,2.76E-14,0.002826492
sample_1383,7.66E-12,2.82E-10,9.07E-06,8.83E-18,7.88E-07,4.68E-12,0.994082551,1.05E-05,1.99E-14,0.005897085
sample_1384,5.86E-06,2.54E-07,5.94E-06,4.91E-12,0.000342922,7.99E-11,0.001556848,0.020142692,1.36E-09,0.977945481
sample_1385,0.991370166,0.005430467,4.76E-06,0.000501333,4.21E-07,5.37E-08,8.23E-10,0.00159818,0.001094411,2.05E-07
sample_1386,6.58E-12,4.14E-10,8.84E-05,9.21E-18,1.40E-06,2.27E-11,0.996678719,3.25E-06,2.58E-14,0.00322827
sample_1387,1.27E-11,9.22E-10,0.000361736,1.90E-17,4.58E-06,7.87E-11,0.994067014,3.36E-06,5.89E-14,0.005563313
sample_1388,4.28E-09,9.39E-08,0.989430137,3.22E-14,0.005948747,1.53E-06,0.000482873,3.64E-07,2.06E-10,0.004136249
sample_1389,0.030666756,0.279883524,0.000595252,0.00031487,3.39E-06,0.002988605,1.90E-09,8.43E-05,0.685462905,3.42E-07
sample_1390,0.010152363,0.985881552,0.000332747,4.64E-07,2.25E-05,0.000153523,3.62E-09,0.000356457,0.003099423,9.91E-07
sample_1391,0.989048742,0.002146668,3.51E-06,0.006515413,1.75E-07,4.12E-08,5.30E-10,0.000812854,0.001472484,1.14E-07
sample_1392,2.37E-06,0.002358989,0.015988452,2.35E-12,0.975640481,7.36E-06,7.53E-06,0.002981974,2.30E-08,0.003012822
sample_1393,2.23E-11,1.15E-09,0.004055655,5.03E-17,4.67E-06,4.24E-10,0.992440214,9.64E-07,1.60E-13,0.003498491
sample_1394,0.002373488,0.000410184,9.47E-05,0.942390643,2.09E-08,0.000155189,2.16E-10,6.60E-06,0.054569161,1.68E-08
sample_1395,6.57E-12,2.84E-10,1.35E-05,7.83E-18,8.10E-07,5.99E-12,0.995287874,7.86E-06,1.86E-14,0.004689939
sample_1396,3.78E-07,9.98E-08,3.67E-06,2.49E-13,0.000257048,3.61E-11,0.00228958,0.015267015,1.36E-10,0.982182206
sample_1397,1.58E-11,1.80E-10,2.17E-06,1.99E-17,2.90E-07,1.75E-12,0.99241738,1.34E-05,3.10E-14,0.007566762
sample_1398,5.54E-11,4.00E-09,0.000121956,5.71E-17,3.29E-05,7.04E-11,0.945770387,6.22E-05,1.66E-13,0.054012496
sample_1399,2.08E-11,1.36E-09,0.002002434,3.89E-17,7.26E-06,2.86E-10,0.992661434,1.76E-06,1.27E-13,0.00532711
sample_1400,1.77E-06,0.001256054,0.003413316,1.01E-12,0.963844961,5.59E-07,1.51E-05,0.023379372,6.90E-09,0.008088902
sample_1401,4.92E-09,1.19E-07,0.987919571,3.57E-14,0.007640006,1.87E-06,0.000396118,4.27E-07,2.36E-10,0.00404188
sample_1402,8.86E-10,8.77E-08,0.000684711,7.47E-16,0.001749378,7.85E-10,0.419480543,0.001100693,2.45E-12,0.576984586
sample_1403,1.36E-09,6.03E-08,0.57256535,4.39E-15,0.00175284,9.42E-08,0.354036677,4.10E-06,1.92E-11,0.071640876
sample_1404,4.11E-12,1.90E-10,2.31E-05,5.61E-18,3.84E-07,7.09E-12,0.99816884,3.23E-06,1.37E-14,0.001804479
sample_1405,2.76E-08,8.45E-08,0.998680792,1.42E-12,0.001016581,2.77E-05,1.03E-05,5.10E-08,9.73E-09,0.000264466
sample_1406,1.43E-07,5.39E-05,0.002507951,8.10E-14,0.907006709,6.23E-08,0.000218629,0.019149079,4.31E-10,0.071063522
sample_1407,1.05E-05,2.20E-05,0.002015022,2.64E-07,7.43E-07,0.991977454,5.25E-10,7.34E-08,0.005973831,5.89E-08
sample_1408,0.06199734,0.083315209,0.000119344,0.015298591,5.05E-07,0.000191076,6.09E-10,6.81E-05,0.839009687,9.85E-08
sample_1409,2.01E-09,2.12E-08,8.97E-06,1.32E-15,0.000168709,2.75E-11,0.064296118,0.00415867,2.19E-12,0.931367508
sample_1410,2.26E-09,3.41E-07,0.006721492,2.21E-15,0.012270701,7.00E-09,0.300516257,0.000817867,8.89E-12,0.679673333
sample_1411,3.87E-08,1.56E-07,8.55E-06,1.93E-14,0.000895134,6.33E-11,0.003860123,0.038717987,2.51E-11,0.956518015
sample_1412,3.97E-07,0.000296717,0.017194747,4.39E-13,0.977885374,3.05E-06,1.26E-05,0.000795681,4.10E-09,0.003811424
sample_1413,7.94E-07,1.51E-05,6.91E-05,2.60E-13,0.035853831,1.68E-09,0.00020108,0.791084224,5.40E-10,0.172775876
sample_1414,0.419618376,0.000729883,3.13E-06,0.576904623,4.93E-08,5.28E-08,2.74E-10,0.000241297,0.002502546,4.47E-08
sample_1415,8.54E-07,1.43E-05,0.984663659,3.04E-11,0.007649633,0.007535715,1.34E-06,1.12E-06,4.78E-07,0.000132952
sample_1416,4.04E-08,1.47E-07,0.998475223,2.10E-12,0.001256024,6.18E-05,6.05E-06,6.56E-08,1.64E-08,0.000200622
sample_1417,1.92E-09,1.95E-07,0.000607267,1.43E-15,0.004787568,1.04E-09,0.159185208,0.002891827,4.74E-12,0.832527933
sample_1418,0.898428555,0.087226129,2.69E-05,1.25E-05,7.25E-06,2.92E-07,5.44E-09,0.013342564,0.00095411,1.77E-06
sample_1419,1.29E-08,6.98E-08,0.997855161,3.50E-13,0.001604648,1.01E-05,2.57E-05,6.72E-08,2.38E-09,0.00050426
sample_1420,0.332287431,0.000108246,1.66E-06,0.66688988,3.20E-08,1.06E-08,3.29E-10,0.00023565,0.000477039,5.07E-08
sample_1421,9.77E-05,9.32E-05,0.000682715,0.000262508,1.38E-07,0.386814074,2.43E-10,2.14E-07,0.612049399,2.43E-08
sample_1422,1.78E-10,1.88E-08,0.003297834,2.32E-16,0.000293071,1.21E-09,0.912155707,3.80E-05,8.55E-13,0.084215333
sample_1423,0.007707787,8.77E-05,7.04E-07,0.991162433,2.46E-09,4.50E-08,1.71E-11,6.58E-06,0.001034716,2.12E-09
sample_1424,6.64E-05,0.001642313,0.030867259,1.92E-08,0.000132621,0.966566955,1.80E-08,3.68E-06,0.000717763,2.96E-06
sample_1425,2.84E-05,0.000385042,0.016430622,1.71E-08,3.78E-05,0.982483764,7.23E-09,1.03E-06,0.000632198,1.08E-06
sample_1426,6.59E-06,1.97E-05,0.014937464,1.93E-08,8.44E-06,0.984509576,3.83E-09,1.30E-07,0.00051762,4.34E-07
sample_1427,0.069655645,0.288721542,0.000226298,3.44E-08,0.001208618,5.60E-07,2.26E-07,0.640020283,3.70E-05,0.000129772
sample_1428,2.44E-05,1.34E-05,0.001761453,3.46E-05,2.00E-07,0.870341391,4.17E-10,7.12E-08,0.127824441,3.66E-08
sample_1429,2.29E-05,8.12E-06,0.004127681,4.06E-05,3.27E-07,0.888605432,8.90E-10,7.09E-08,0.107194795,7.06E-08
sample_1430,1.16E-09,4.46E-09,3.55E-06,1.01E-15,2.04E-05,8.66E-12,0.277680213,0.000764818,1.22E-12,0.721531055
sample_1431,0.000941983,0.985094626,0.004802355,2.67E-09,0.005438304,0.000248578,1.35E-07,0.003385912,3.57E-05,5.24E-05
sample_1432,0.002212685,0.995389104,0.000996221,1.94E-08,0.000235339,0.00020964,1.46E-08,0.000714319,0.000237911,4.75E-06
sample_1433,6.06E-11,4.62E-09,0.000158431,6.32E-17,4.04E-05,8.86E-11,0.942989034,6.15E-05,1.89E-13,0.056750545
sample_1434,6.46E-06,0.000180733,6.87E-05,1.73E-12,0.03122125,5.75E-09,9.77E-06,0.958001846,4.02E-09,0.01051118
sample_1435,2.44E-09,4.53E-08,0.987293646,1.74E-14,0.002631983,5.45E-07,0.002518705,3.32E-07,9.42E-11,0.007554741
sample_1436,5.78E-08,2.75E-05,0.008116141,4.72E-14,0.955859278,1.76E-07,0.000176691,0.001767455,3.10E-10,0.034052676
sample_1437,5.05E-12,2.90E-10,6.20E-05,7.20E-18,7.74E-07,1.56E-11,0.997722855,2.69E-06,1.93E-14,0.002211664
sample_1438,0.756815459,0.000789497,1.55E-05,9.70E-07,4.66E-05,8.50E-09,1.53E-07,0.242232676,2.21E-05,7.71E-05
sample_1439,0.588166352,0.35683435,7.63E-05,0.000808334,2.37E-06,9.08E-06,2.00E-09,0.001220242,0.052882504,4.51E-07
sample_1440,0.010011316,0.917752126,0.0003673,8.45E-09,0.001261491,2.72E-06,9.12E-08,0.070530362,2.80E-05,4.66E-05
sample_1441,1.09E-09,1.42E-07,0.003612067,1.08E-15,0.003777019,3.02E-09,0.503228228,0.000503236,4.09E-12,0.488879303
sample_1442,1.09E-06,2.42E-06,0.986294974,2.83E-10,0.000698904,0.012953733,6.36E-07,1.98E-07,3.43E-06,4.46E-05
sample_1443,0.994416996,0.002191273,3.23E-06,9.23E-05,5.84E-07,1.74E-08,1.24E-09,0.0030178,0.000277426,3.50E-07
sample_1444,1.56E-05,0.008041991,0.322650145,5.03E-11,0.665341853,0.001588009,6.69E-06,0.000567064,7.91E-07,0.001787835
sample_1445,3.83E-12,1.62E-10,2.61E-05,5.61E-18,2.37E-07,7.19E-12,0.99878594,2.64E-06,1.31E-14,0.001185106
sample_1446,3.32E-11,2.65E-09,0.001656835,5.31E-17,2.07E-05,3.35E-10,0.985839226,4.59E-06,1.81E-13,0.012478665
sample_1447,0.986243634,0.000220192,2.68E-06,1.14E-05,1.94E-06,2.88E-09,8.26E-09,0.013486176,3.10E-05,2.94E-06
sample_1448,2.63E-06,0.000438637,0.731672812,1.59E-11,0.264601874,0.002105335,6.54E-06,4.59E-05,2.48E-07,0.001126035
sample_1449,3.91E-06,1.92E-05,2.23E-05,1.09E-12,0.00862717,9.51E-10,2.77E-05,0.95870433,1.54E-09,0.03259543
sample_1450,1.14E-11,1.45E-10,3.34E-06,1.61E-17,1.54E-07,2.12E-12,0.996873327,8.15E-06,2.53E-14,0.00311503
sample_1451,0.004165123,0.003568186,3.33E-05,1.06E-09,0.000914784,1.62E-08,3.54E-07,0.9910315,7.67E-07,0.000286017
sample_1452,1.15E-11,7.86E-10,9.51E-05,1.46E-17,3.77E-06,3.11E-11,0.992291434,7.20E-06,4.20E-14,0.00760246
sample_1453,1.45E-09,3.67E-08,2.74E-05,9.51E-16,0.000396826,6.78E-11,0.107158345,0.004465063,2.03E-12,0.887952355
sample_1454,6.30E-12,2.35E-10,9.29E-06,7.50E-18,5.92E-07,4.42E-12,0.995647631,8.00E-06,1.69E-14,0.004334483
sample_1455,1.76E-07,1.16E-06,0.996444177,8.99E-12,0.00255331,0.00088138,1.88E-06,2.05E-07,1.02E-07,0.000117612
sample_1456,8.67E-09,4.71E-07,0.000116983,4.69E-15,0.008698796,5.23E-10,0.014066094,0.025361049,1.28E-11,0.951756598
sample_1457,2.18E-11,1.58E-09,0.000113986,2.54E-17,9.95E-06,4.64E-11,0.982452043,1.67E-05,7.46E-14,0.017407295
sample_1458,6.18E-08,4.47E-07,1.77E-05,2.78E-14,0.002800624,1.52E-10,0.002757705,0.094807981,4.31E-11,0.899615527
sample_1459,2.00E-10,2.63E-09,6.74E-06,1.77E-16,1.22E-05,9.76E-12,0.775824476,0.000340698,3.02E-13,0.223815859
sample_1460,1.49E-10,8.37E-10,2.37E-06,1.60E-16,2.39E-06,3.46E-12,0.890117806,9.94E-05,2.09E-13,0.109778073
sample_1461,1.64E-11,5.44E-10,8.75E-06,1.72E-17,1.96E-06,5.96E-12,0.983414459,2.80E-05,3.78E-14,0.016546863
sample_1462,2.79E-11,2.37E-10,1.85E-06,3.42E-17,4.31E-07,1.80E-12,0.985305326,2.02E-05,4.92E-14,0.01467215
sample_1463,8.86E-11,6.73E-10,2.47E-06,9.41E-17,1.90E-06,3.20E-12,0.929231965,7.69E-05,1.34E-13,0.070686799
sample_1464,3.38E-07,1.79E-05,0.000228169,1.28E-13,0.116178738,3.97E-09,0.000704339,0.487603543,3.53E-10,0.395266989
sample_1465,0.002409148,0.000102651,1.45E-05,7.26E-10,0.000672062,1.90E-09,2.44E-06,0.994423061,1.91E-07,0.002375953
sample_1466,0.015479852,0.123031992,0.000566708,0.000335146,2.18E-06,0.005498615,1.33E-09,3.90E-05,0.855046295,2.26E-07
sample_1467,1.02E-09,6.76E-08,0.000180489,7.56E-16,0.001085411,2.90E-10,0.26162972,0.002385994,2.15E-12,0.734718317
sample_1468,1.77E-09,2.48E-07,0.026363561,2.23E-15,0.008903563,1.58E-08,0.527289772,0.000212651,9.54E-12,0.437230186
sample_1469,0.000668713,0.003916527,0.002492591,1.95E-05,2.62E-06,0.650571702,1.48E-09,2.87E-06,0.342325317,2.06E-07
sample_1470,5.01E-09,9.00E-07,0.017247602,5.04E-15,0.046381028,2.23E-08,0.156281359,0.001014199,2.24E-11,0.779074885
sample_1471,2.69E-09,5.93E-08,0.985840329,1.76E-14,0.003700939,6.28E-07,0.002272837,4.32E-07,9.88E-11,0.008184773
sample_1472,0.011226118,0.986792134,0.000143303,9.46E-08,3.60E-05,1.21E-05,4.77E-09,0.001405907,0.000382757,1.61E-06
sample_1473,3.38E-10,2.56E-08,0.050796736,6.88E-16,0.000460894,9.34E-09,0.888935556,8.51E-06,2.76E-12,0.059798265
sample_1474,0.071425742,0.880944985,0.000215908,3.20E-05,5.81E-06,0.000113454,2.28E-09,0.000410471,0.046851092,5.29E-07
sample_1475,9.09E-08,1.38E-05,0.56961548,2.98E-13,0.424102536,2.45E-05,7.50E-05,2.01E-05,2.94E-09,0.006148492
sample_1476,7.12E-09,5.68E-07,0.875797402,2.06E-14,0.050441468,8.39E-07,0.010838617,1.06E-05,1.25E-10,0.062910464
sample_1477,0.000177466,0.065040238,0.002575858,7.00E-11,0.30785006,1.54E-06,6.52E-06,0.619462525,3.56E-07,0.004885428
sample_1478,0.026513745,0.097241031,0.000153316,9.66E-09,0.001543364,2.27E-07,2.93E-07,0.874348395,1.05E-05,0.000189109
sample_1479,2.86E-08,7.65E-06,0.008933584,2.15E-14,0.465805965,4.65E-08,0.00774895,0.006318757,1.05E-10,0.511185018
sample_1480,0.000301602,0.000342609,0.000131764,0.003137389,4.75E-08,0.015616829,9.17E-11,4.56E-07,0.980469294,9.97E-09
sample_1481,3.44E-05,7.80E-06,0.011472481,0.000100487,6.45E-07,0.841906112,2.47E-09,1.08E-07,0.14647779,1.75E-07
sample_1482,0.000270667,0.000222282,0.000129143,0.008930056,3.46E-08,0.013744073,8.59E-11,3.99E-07,0.976703336,8.68E-09
sample_1483,2.12E-07,3.97E-06,0.988401433,4.73E-12,0.010477098,0.000885591,2.88E-06,6.96E-07,6.07E-08,0.000228063
sample_1484,3.17E-10,2.47E-08,0.000258569,2.80E-16,0.000326113,2.40E-10,0.70225519,0.000477418,8.39E-13,0.296682685
sample_1485,1.67E-07,1.17E-06,0.996309483,8.00E-12,0.002750125,0.000813161,1.97E-06,2.12E-07,9.12E-08,0.000123617
sample_1486,1.44E-08,2.26E-06,0.419381183,2.45E-14,0.210913765,5.38E-07,0.042158223,0.000147914,1.42E-10,0.327396102
sample_1487,1.40E-05,1.13E-05,0.001785166,4.15E-06,2.84E-07,0.961705746,4.11E-10,5.40E-08,0.03647927,3.89E-08
sample_1488,2.15E-08,4.92E-08,4.18E-06,1.24E-14,0.00026125,2.60E-11,0.006291554,0.012145676,1.36E-11,0.981297266
sample_1489,5.83E-09,1.47E-07,3.20E-05,3.18E-15,0.001848274,1.37E-10,0.016491042,0.018577543,6.89E-12,0.963050953
sample_1490,5.81E-09,4.40E-09,1.44E-06,5.58E-15,1.74E-05,5.57E-12,0.05283209,0.000588396,4.15E-12,0.946560666
sample_1491,0.112669032,0.098909231,0.000125854,5.18E-08,0.000678851,2.19E-07,2.09E-07,0.787463655,3.14E-05,0.000121468
sample_1492,0.008583882,0.989790576,0.00018479,1.10E-07,3.24E-05,2.65E-05,4.19E-09,0.000804426,0.000576013,1.33E-06
sample_1493,4.91E-12,2.80E-10,9.44E-05,7.50E-18,6.68E-07,2.01E-11,0.998192724,1.98E-06,2.03E-14,0.001710195
sample_1494,1.11E-09,3.65E-08,4.16E-05,7.61E-16,0.000416893,8.74E-11,0.172709278,0.003433452,1.74E-12,0.823398753
sample_1495,0.000105723,0.000523889,0.002094207,1.87E-06,1.70E-06,0.949953268,8.88E-10,6.32E-07,0.04731859,1.18E-07
sample_1496,5.08E-07,2.17E-06,0.993814208,5.36E-11,0.001450701,0.004662769,9.53E-07,2.27E-07,6.72E-07,6.78E-05
sample_1497,4.76E-12,1.34E-10,8.62E-06,6.63E-18,1.62E-07,3.44E-12,0.998485451,4.41E-06,1.34E-14,0.001501357
sample_1498,0.081194542,0.000115537,1.05E-06,0.917987588,1.05E-08,1.64E-08,8.57E-11,5.70E-05,0.000644227,1.22E-08
sample_1499,2.95E-09,3.87E-08,0.99312236,2.83E-14,0.002118635,8.30E-07,0.000850528,1.77E-07,1.57E-10,0.003907428
sample_1500,2.65E-07,3.92E-07,0.998533662,5.61E-11,0.000548308,0.000843857,1.49E-06,7.37E-08,4.69E-07,7.15E-05
sample_1501,1.08E-11,7.57E-10,0.000370731,1.69E-17,3.34E-06,7.36E-11,0.995366853,2.57E-06,5.19E-14,0.004256502
sample_1502,0.002132531,0.992925263,0.002542373,2.61E-08,0.0004205,0.000957554,2.42E-08,0.000597284,0.000417029,7.42E-06
sample_1503,1.53E-07,1.94E-05,0.691871467,6.47E-13,0.304831896,7.08E-05,3.31E-05,1.41E-05,7.08E-09,0.003159032
sample_1504,6.21E-08,7.47E-06,0.699116179,2.25E-13,0.294335776,1.97E-05,9.85E-05,1.25E-05,2.13E-09,0.006409766
sample_1505,0.000450059,0.002357841,0.002280235,1.46E-05,2.11E-06,0.729394487,1.24E-09,1.95E-06,0.26549856,1.68E-07
sample_1506,1.85E-07,0.000126186,0.009936022,1.73E-13,0.98244525,8.57E-07,2.21E-05,0.001047165,1.42E-09,0.006422191
sample_1507,3.76E-11,2.92E-09,0.00248101,6.35E-17,2.34E-05,4.57E-10,0.985033079,3.95E-06,2.19E-13,0.012458587
sample_1508,4.25E-07,1.15E-05,0.98043734,8.23E-12,0.017379229,0.001913891,2.63E-06,1.48E-06,1.17E-07,0.000253376
sample_1509,1.81E-09,1.81E-07,0.162076604,3.33E-15,0.006462076,5.23E-08,0.594326086,4.09E-05,1.51E-11,0.237094125
sample_1510,6.83E-10,5.99E-09,6.78E-06,5.52E-16,3.27E-05,1.38E-11,0.389407544,0.001005464,8.50E-13,0.609547501
sample_1511,6.17E-12,3.36E-10,0.000304575,1.11E-17,6.76E-07,4.54E-11,0.998388264,1.23E-06,3.07E-14,0.001305253
sample_1512,0.234859792,0.107054913,9.67E-05,0.075216613,5.82E-07,4.98E-05,8.86E-10,0.000203981,0.582517482,1.47E-07
sample_1513,1.42E-10,1.44E-08,0.001155275,1.64E-16,0.00019681,5.30E-10,0.90835376,6.01E-05,5.68E-13,0.090234013
sample_1514,7.63E-12,4.99E-10,0.00010593,1.06E-17,1.88E-06,2.76E-11,0.995981873,3.63E-06,3.03E-14,0.003906689
sample_1515,5.13E-07,2.22E-06,0.99370404,5.36E-11,0.001472889,0.004750502,9.51E-07,2.31E-07,6.74E-07,6.80E-05
sample_1516,7.85E-09,3.62E-07,0.96368759,3.87E-14,0.027661015,2.50E-06,0.000562121,1.58E-06,2.75E-10,0.008084831
sample_1517,2.02E-07,3.51E-05,0.523605375,7.09E-13,0.472534514,6.41E-05,3.28E-05,2.65E-05,7.85E-09,0.0037014
sample_1518,2.37E-11,4.10E-10,3.50E-06,2.52E-17,1.15E-06,3.10E-12,0.978598168,3.45E-05,4.53E-14,0.02136265
sample_1519,4.26E-05,0.00099586,0.056531613,9.06E-09,0.000254435,0.941849659,3.14E-08,3.41E-06,0.000317315,5.04E-06
sample_1520,1.60E-08,3.50E-06,0.00666747,1.21E-14,0.198128975,2.32E-08,0.02111943,0.005652817,5.47E-11,0.768427772
sample_1521,0.006981587,0.000549688,3.02E-06,0.976267564,6.39E-09,1.00E-06,2.71E-11,5.52E-06,0.0161916,3.38E-09
sample_1522,2.50E-09,2.32E-07,0.000409568,1.74E-15,0.005639884,8.73E-10,0.094275051,0.004619618,5.55E-12,0.895055643
sample_1523,0.071507161,0.004105922,3.35E-05,2.62E-08,0.000319506,2.01E-08,2.86E-07,0.923837309,6.07E-06,0.000190182
sample_1524,0.000783821,0.000906678,2.17E-05,1.80E-10,0.001228659,6.25E-09,5.56E-07,0.996539508,1.53E-07,0.000518953
sample_1525,0.317664855,0.001910617,4.93E-06,0.672813686,5.59E-08,1.71E-07,2.40E-10,0.000180566,0.007425079,3.84E-08
sample_1526,1.58E-11,1.17E-09,0.000584211,2.45E-17,6.45E-06,1.19E-10,0.992976999,3.28E-06,7.81E-14,0.006429059
sample_1527,0.001854885,0.215481401,0.103453134,1.35E-07,0.002169178,0.672292789,1.61E-07,0.00020352,0.004509943,3.49E-05
sample_1528,3.99E-12,1.92E-10,5.09E-05,6.14E-18,3.04E-07,1.16E-11,0.998813489,2.06E-06,1.52E-14,0.001133281
sample_1529,4.86E-05,0.003038024,0.000193701,1.33E-11,0.043541474,4.59E-08,3.36E-06,0.949973433,3.88E-08,0.003201296
sample_1530,0.004014176,0.003973853,3.51E-05,1.02E-09,0.000974161,1.76E-08,3.54E-07,0.990716285,7.77E-07,0.00028524
sample_1531,6.23E-12,3.90E-10,0.000120914,9.23E-18,1.22E-06,2.70E-11,0.997294422,2.44E-06,2.61E-14,0.002581009
sample_1532,0.000147122,5.48E-05,0.000687456,0.014246379,5.96E-08,0.11584107,2.63E-10,2.82E-07,0.86902276,2.08E-08
sample_1533,1.56E-07,7.24E-05,0.002828385,9.41E-14,0.950873423,9.65E-08,0.000102481,0.010917262,5.50E-10,0.03520576
sample_1534,1.88E-11,1.48E-09,0.000370998,2.61E-17,9.27E-06,9.76E-11,0.98958492,6.14E-06,8.27E-14,0.010028663
sample_1535,4.52E-12,2.17E-10,9.54E-05,7.52E-18,3.01E-07,1.81E-11,0.99894309,1.71E-06,1.89E-14,0.00095953
