Id,LotFrontage,LotArea,BldgType,OverallQual,OverallCond,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,Heating,CentralAir,GrLivArea,PoolArea,YrSold,SalePrice
4602,,6120,1Fam,6,7,2,1,5,1914,1232,3,GasA,N,2035,0,2009,187590.101649736
4603,52,8849,1Fam,5,5,1,0,7,1916,2109,3,GasA,Y,1683,0,2006,121870.097803341
4604,,9187,1Fam,5,5,2,0,5,1915,1498,1,GasA,Y,1895,0,2009,186059.421273653
4605,93,12984,1Fam,6,5,2,0,5,2003,1436,3,GasA,Y,1728,0,2008,173688.656819973
4606,64,9060,Twnhs,6,5,2,1,8,1965,1358,2,GasA,N,882,0,2006,184156.829645568
4607,97,14977,1Fam,5,1,2,0,5,1983,912,3,GasW,Y,1620,0,2010,131019.337743018
4608,48,9317,1Fam,7,5,1,0,6,1957,0,3,GasA,Y,788,0,2006,164136.689119434
4609,70,11200,Duplex,3,5,1,0,5,2004,264,3,GasA,Y,1320,0,2007,105506.530098693
4610,47,11600,1Fam,5,5,2,0,10,1955,1462,4,GasA,Y,875,0,2008,161075.917240515
4611,,6040,1Fam,7,5,1,1,8,2005,588,3,GasA,Y,1978,0,2008,158467.937137404
4612,60,2280,1Fam,7,5,1,0,5,2009,2392,3,GasA,Y,1717,0,2008,237442.053072004
4613,75,7535,1Fam,8,6,1,0,5,1940,975,3,GasA,Y,2402,0,2009,211468.972209576
4614,,8925,1Fam,6,6,2,1,5,2006,440,2,GasA,N,960,0,2010,187665.41753526
4615,79,9590,1Fam,6,5,1,0,6,2004,1572,3,GasA,Y,1054,0,2006,155419.447611803
4616,55,6780,1Fam,5,5,1,1,8,1958,1462,2,GasA,Y,1500,0,2007,117640.928940244
4617,149,13472,1Fam,5,7,2,1,7,2004,1350,2,GasA,Y,1986,0,2010,214046.515031331
4618,80,8160,1Fam,8,6,1,0,6,2006,1419,3,GasA,N,1555,0,2009,268057.095529367
4619,55,4671,TwnhsE,7,5,3,0,7,2007,1029,2,GasA,Y,2614,0,2007,230992.961577527
4620,65,10800,1Fam,10,5,2,1,6,1984,1419,4,GasA,Y,1733,0,2009,290632.513609758
4621,60,8800,1Fam,9,5,2,0,5,1962,732,4,GasA,N,1922,0,2006,227388.954708642
4622,48,8064,1Fam,7,8,1,0,6,1993,784,4,GasA,Y,1616,0,2008,167663.466062331
4623,30,6970,1Fam,5,5,2,0,6,1954,1237,2,GasA,Y,968,0,2008,93748.4429498281
4624,75,4500,1Fam,5,6,2,1,6,1965,0,1,GasA,Y,894,0,2009,87068.5871724804
4625,63,11717,1Fam,6,5,1,0,6,1975,864,2,GasA,Y,2236,0,2006,161868.364101733
4626,92,8471,1Fam,6,6,2,0,6,1925,1051,3,GasA,N,2466,0,2007,143209.184565103
4627,,13837,1Fam,6,7,2,1,6,1919,1314,3,GasA,Y,1317,0,2006,199412.504703514
4628,60,4500,1Fam,8,5,1,0,4,1915,709,3,GasA,Y,1541,0,2007,136900.734593638
4629,141,9000,1Fam,6,5,2,0,6,1996,384,3,GasA,Y,1826,0,2007,160881.365464287
4630,,12968,Duplex,5,5,2,1,5,1965,853,3,GasA,Y,1577,0,2007,133047.168702824
4631,55,6993,1Fam,5,5,1,1,6,1929,1064,4,GasA,Y,2291,0,2010,144495.610322946
4632,100,12342,1Fam,7,5,2,0,6,2008,1195,3,GasA,Y,1574,0,2008,196789.219621825
4633,75,10382,1Fam,7,5,1,0,6,1954,1079,3,GasA,Y,1802,0,2007,136176.147256682
4634,75,8834,TwnhsE,6,5,1,0,6,1982,725,3,GasA,Y,869,0,2007,132945.994968776
4635,59,14157,1Fam,7,5,0,0,7,1952,848,2,GasA,Y,1194,0,2007,169852.095072592
4636,81,9548,1Fam,8,5,2,0,5,2006,1650,2,GasA,Y,1600,0,2008,286651.941016088
4637,75,8475,Duplex,9,7,3,0,6,1957,861,4,GasA,Y,1067,0,2009,257800.061338866
4638,108,12919,1Fam,5,5,2,0,4,1925,1105,4,GasA,N,1440,0,2008,152442.656357326
4639,76,20896,TwnhsE,5,5,2,1,6,1959,1017,3,GasA,Y,616,0,2010,178940.391484619
4640,80,11029,1Fam,5,5,1,1,6,2006,980,3,GasA,Y,816,0,2006,154135.315110838
4641,82,8121,1Fam,5,2,1,0,4,1976,965,3,GasA,Y,1958,0,2009,104120.970448017
4642,60,9430,1Fam,4,5,2,0,8,1977,264,5,GasA,Y,1959,0,2009,119717.893581019
4643,,5520,1Fam,6,7,2,0,4,1995,874,4,GasA,Y,1269,0,2010,207785.03947841
4644,96,13350,1Fam,5,9,1,1,7,1910,1151,3,GasA,Y,936,0,2008,132541.003597452
4645,54,10650,TwnhsE,4,5,1,0,8,2007,723,3,GasA,Y,2223,0,2009,124811.626428147
4646,68,11782,1Fam,5,5,1,0,3,1963,672,3,GasA,Y,1525,0,2006,135719.414176723
4647,90,4282,1Fam,6,5,2,0,8,2004,784,1,GasA,Y,1586,0,2008,163611.768918861
4648,,8892,TwnhsE,5,5,1,1,4,2001,855,3,GasA,Y,792,0,2008,162813.952634249
4649,83,7200,TwnhsE,6,8,2,1,4,2005,1099,4,GasA,Y,858,0,2008,157081.619580276
4650,32,6300,1Fam,5,6,2,0,8,1956,2006,2,GasA,Y,1560,0,2006,177492.129011729
4651,50,10656,1Fam,8,5,2,0,8,1966,3138,2,GasA,Y,1327,0,2008,265925.629235553
4652,70,1890,1Fam,6,5,1,0,7,1957,1249,3,GasA,Y,1142,0,2008,157236.092920528
4653,77,9612,2fmCon,5,7,1,1,8,2008,684,3,GasA,Y,1750,0,2007,177522.895420308
4654,84,12394,1Fam,4,6,1,1,6,1920,876,2,GasA,Y,720,0,2006,151203.330254611
4655,70,14200,1Fam,6,6,1,1,7,1910,1442,3,GasA,Y,1440,0,2007,148761.246591639
4656,63,11787,1Fam,6,5,2,0,9,1967,1105,3,GasA,Y,1316,0,2006,213383.893386265
4657,69,8500,1Fam,8,6,1,0,6,1965,864,3,GasA,Y,1003,0,2009,236144.550552143
4658,60,8393,1Fam,5,5,1,0,8,1920,756,2,GasA,Y,1852,0,2006,107304.460478755
4659,60,10570,1Fam,5,6,2,1,5,1915,1484,3,GasA,Y,1044,0,2006,159213.244974017
4660,67,9066,1Fam,2,6,1,1,9,1996,735,3,GasA,Y,1557,0,2007,122703.674193353
4661,,13472,1Fam,7,5,1,0,5,1996,990,3,GasA,Y,1098,0,2007,190043.995038059
4662,99,4435,1Fam,6,7,1,0,7,1962,864,0,GasA,Y,1392,0,2008,150623.896241526
4663,,12227,1Fam,5,5,1,1,8,1935,1090,2,GasA,Y,2332,0,2008,166491.365017182
4664,95,5825,1Fam,5,5,3,0,6,1988,1362,3,GasA,Y,1214,0,2009,184112.876766504
4665,80,10927,TwnhsE,5,6,3,0,5,1972,0,2,GasA,Y,1496,0,2010,135996.066203738
4666,41,8462,1Fam,5,5,1,0,6,1928,530,3,GasA,Y,1796,0,2006,72489.294669774
4667,55,14154,1Fam,5,7,2,0,7,2003,1461,2,GasA,Y,1214,0,2007,232548.292265257
4668,72,7875,1Fam,7,7,1,0,6,1940,756,2,GasA,Y,1502,0,2006,116925.807502825
4669,84,3182,2fmCon,7,5,2,0,8,1948,1008,2,GasA,Y,1470,0,2010,169822.447284234
4670,,10140,1Fam,8,5,2,0,6,2001,888,3,GasA,Y,1506,0,2009,158543.167074099
4671,70,9672,1Fam,5,5,2,0,6,2007,720,3,GasA,Y,858,0,2009,135509.723735705
4672,,10800,1Fam,7,5,1,1,8,2006,660,3,GasA,Y,1422,0,2007,207608.872803077
4673,32,8400,1Fam,5,7,1,0,8,2002,1237,2,GasA,Y,1555,0,2008,175762.859699647
4674,53,8480,2fmCon,6,5,1,0,4,1976,870,2,GasA,Y,2554,0,2008,83019.6114473903
4675,82,3182,1Fam,5,7,1,1,6,1996,1080,4,GasA,N,2365,0,2007,146147.713985248
4676,34,8530,1Fam,8,5,2,1,5,1967,1588,3,GasA,Y,1929,0,2010,279600.258489104
4677,41,12589,1Fam,7,4,2,0,8,2006,600,2,GasA,Y,1392,0,2009,172851.379123314
4678,43,7200,1Fam,7,6,2,1,6,1920,624,4,GasA,Y,754,0,2007,142660.854725269
4679,58,7136,1Fam,5,5,2,1,6,1936,828,3,GasW,Y,1214,0,2010,126562.079747278
4680,50,10150,1Fam,5,5,2,0,6,1962,864,2,GasA,Y,1096,0,2007,126214.201030594
4681,85,4438,1Fam,6,7,0,0,7,1972,384,4,GasA,Y,861,0,2009,104609.257379029
4682,130,10240,1Fam,5,5,1,1,6,1972,1572,2,GasA,Y,925,0,2007,184547.03107153
4683,68,11700,1Fam,4,5,1,0,7,1966,1080,3,GasA,Y,1576,0,2008,135790.033203329
4684,50,5395,2fmCon,6,5,2,0,8,1922,698,1,GasA,Y,1216,0,2009,139545.444247428
4685,59,19900,1Fam,4,6,2,0,6,1996,896,3,GasA,Y,1976,0,2007,129741.537525269
4686,24,13350,1Fam,4,4,1,1,7,1936,1649,4,GasA,Y,3395,0,2008,150986.315987727
4687,,10125,1Fam,7,5,2,1,7,1929,1417,3,GasA,Y,2042,0,2010,198244.793525922
4688,,7500,Twnhs,10,5,1,0,5,2006,866,3,GasA,N,1244,0,2007,182867.881372671
4689,103,10659,1Fam,5,5,2,0,6,1996,1477,3,GasA,Y,2200,0,2006,171937.549899674
4690,63,4388,1Fam,5,5,2,0,6,1976,807,3,GasA,N,1602,0,2009,146593.600710123
4691,,46589,1Fam,8,6,2,0,7,2004,689,3,GasA,Y,1928,0,2006,195206.367056302
4692,110,9100,TwnhsE,8,5,2,0,8,1994,783,3,GasA,Y,1362,0,2010,224028.790263716
4693,105,11249,1Fam,6,6,2,0,8,1935,1073,3,GasA,Y,1053,0,2007,193846.332108571
4694,77,14803,1Fam,8,5,2,0,6,1926,742,3,GasA,Y,1797,0,2008,187258.889455706
4695,21,7990,1Fam,8,5,1,1,6,1975,585,4,GasA,Y,1342,0,2007,150941.631741212
4696,65,4426,Twnhs,7,8,1,0,7,1956,866,3,GasA,Y,1961,0,2006,136270.662622324
4697,,11200,1Fam,5,3,1,0,8,2006,1151,3,GasA,Y,1635,0,2007,138122.686510697
4698,84,6060,1Fam,7,5,1,0,11,1882,1477,3,GasA,Y,1113,0,2009,178849.810279263
4699,80,7150,1Fam,8,5,1,0,5,1955,2046,3,GasA,Y,2031,0,2009,254879.295839827
4700,106,14948,1Fam,7,8,1,1,6,1928,864,3,GasA,Y,1040,0,2006,193798.287885182
4701,,9600,2fmCon,5,5,1,1,4,2005,697,4,GasA,Y,1560,0,2009,132547.925109458
4702,,7015,1Fam,6,5,1,0,6,1890,1242,3,GasA,Y,1288,0,2007,126705.476455527
4703,,9600,1Fam,7,5,2,0,6,2006,1144,3,GasA,Y,1453,0,2009,189971.174901741
4704,60,12227,1Fam,8,6,2,1,4,2007,1777,3,GasA,Y,1446,0,2007,367576.109160029
4705,,11500,Twnhs,8,7,2,1,8,1988,1234,2,GasA,Y,2090,0,2007,271112.99043248
4706,,14587,1Fam,6,7,1,0,7,1965,1248,3,GasA,Y,605,0,2009,171373.249709279
4707,70,8400,1Fam,6,5,1,1,8,1971,1099,3,GasA,Y,764,0,2009,170892.259591113
4708,65,12099,1Fam,4,1,2,0,8,1961,728,3,GasA,Y,1689,0,2006,102051.921970299
4709,44,6292,Twnhs,4,5,1,0,4,1976,876,3,GasA,Y,2624,0,2007,103298.793486869
4710,75,13518,1Fam,9,5,1,0,7,1940,822,3,GasA,Y,1800,0,2007,277264.533449691
4711,55,16669,1Fam,5,5,2,0,11,1940,806,3,GasA,Y,813,0,2006,175962.405618565
4712,,10769,1Fam,6,6,2,0,4,1998,0,3,GasA,Y,1350,0,2006,155520.927913147
4713,108,8967,1Fam,5,5,2,0,8,1975,884,4,GasA,Y,630,0,2007,113342.335446854
4714,71,9320,1Fam,5,5,1,0,6,2003,755,3,GasA,Y,1734,0,2006,117564.172486907
4715,74,8520,TwnhsE,5,6,2,0,7,1999,1029,2,GasA,Y,1779,0,2006,136392.103247702
4716,66,14115,1Fam,5,5,2,0,8,1996,876,3,GasA,Y,864,0,2006,182996.305293703
4717,44,6130,1Fam,5,5,1,0,7,1980,1362,3,GasA,Y,1220,0,2009,142949.563128338
4718,,8750,1Fam,6,7,2,0,10,1920,955,3,GasA,Y,1496,0,2006,181349.659405723
4719,,11000,1Fam,7,6,1,1,9,1970,861,3,GasA,Y,2643,0,2007,221334.107820227
4720,,10500,1Fam,1,7,1,0,7,1925,916,3,GasA,Y,971,0,2008,111348.994326236
4721,75,11040,1Fam,7,5,2,1,6,2010,1064,3,GasA,Y,1414,0,2009,224207.67288688
4722,50,7875,Duplex,5,5,1,1,3,1955,796,3,GasA,Y,1982,0,2006,117324.460303015
4723,47,6120,1Fam,7,5,2,0,6,1998,1337,4,GasA,Y,1704,0,2008,214429.798478792
4724,34,6324,1Fam,7,8,2,0,6,1995,861,2,GasA,Y,2324,0,2006,194692.788223878
4725,69,9920,TwnhsE,8,5,2,0,7,2008,1057,3,GasA,Y,1604,0,2008,227892.280896634
4726,78,9020,Duplex,5,6,1,0,8,1997,319,3,GasA,Y,1367,0,2008,123098.746292828
4727,60,12735,1Fam,6,6,1,0,5,1995,658,3,GasA,Y,1800,0,2007,121074.296260412
4728,81,11600,1Fam,7,5,2,0,5,1959,2217,3,GasA,N,1661,0,2010,215805.078242968
4729,103,7937,TwnhsE,6,5,2,0,8,2003,1766,3,GasA,Y,1908,0,2008,162888.622206547
4730,93,9084,1Fam,7,5,2,1,5,1984,1517,2,GasA,Y,2462,0,2006,184422.438287748
4731,63,20896,1Fam,8,6,2,1,5,1962,1478,3,GasA,Y,1092,0,2010,225391.075361449
4732,21,14154,1Fam,6,5,1,0,10,1957,1536,4,GasA,Y,2230,0,2008,152524.645382197
4733,80,12378,TwnhsE,5,5,2,1,5,1940,783,2,GasA,Y,1484,0,2007,143576.222702673
4734,79,9675,1Fam,5,5,1,0,8,1964,941,3,GasA,Y,1517,0,2007,139367.987780507
4735,51,8925,1Fam,5,8,2,1,8,1976,1127,3,GasA,Y,1470,0,2007,187947.075411357
4736,80,4500,1Fam,8,5,2,1,7,1967,864,2,GasA,Y,1500,0,2007,184666.471922638
4737,55,8160,1Fam,8,6,3,0,7,1954,808,2,GasA,Y,1541,0,2007,243044.93990591
4738,73,9452,1Fam,5,6,2,0,10,2006,680,2,GasA,Y,2000,0,2007,130051.854095614
4739,,7800,TwnhsE,5,5,2,1,8,1960,1814,3,GasA,Y,1216,0,2006,116815.293644651
4740,90,6600,1Fam,7,8,1,0,5,1966,1080,3,GasA,Y,1904,0,2007,125889.325932791
4741,50,7134,1Fam,4,5,2,1,6,1925,912,3,GasA,Y,1922,0,2007,136800.153139995
4742,32,12378,1Fam,7,5,1,0,8,1940,720,3,GasA,Y,1557,0,2008,157199.814606362
4743,,8012,1Fam,5,6,2,0,5,2006,686,4,GasA,Y,1328,0,2007,156804.234942949
4744,60,4400,1Fam,6,5,2,0,6,1969,783,3,GasA,Y,1924,0,2007,127611.330419532
4745,114,7332,1Fam,7,5,1,1,7,1963,680,2,GasA,Y,1212,0,2010,210953.264742868
4746,54,1680,1Fam,6,6,1,1,8,1999,1053,3,GasA,Y,1464,0,2007,169676.984570271
4747,70,7252,1Fam,7,8,1,1,6,1915,1065,4,GasA,Y,1533,0,2006,195038.761745073
4748,75,10237,1Fam,8,7,2,0,5,1940,530,3,GasA,Y,1057,0,2007,189053.778377291
4749,51,10800,1Fam,7,5,2,1,9,2005,928,2,GasA,Y,3222,0,2006,182082.663925922
4750,64,7332,1Fam,6,5,2,0,7,1988,1440,3,GasA,Y,1920,0,2007,151085.565373883
4751,69,9100,1Fam,8,6,1,0,6,1954,864,3,GasA,Y,754,0,2007,203128.606980534
4752,49,7313,1Fam,5,7,1,1,7,1971,1156,2,GasA,Y,900,0,2010,165190.930884708
4753,50,10197,1Fam,8,5,1,1,7,1957,1572,3,GasA,Y,1986,0,2010,277133.407338217
4754,99,10159,1Fam,6,7,2,1,6,2004,1032,3,GasA,Y,1452,0,2009,198711.376543185
4755,65,7390,1Fam,4,5,1,0,4,1936,686,4,GasA,Y,1526,0,2008,72058.6157770207
4756,69,9303,1Fam,6,5,1,1,8,1978,1440,3,GasA,Y,1604,0,2007,176116.553316524
4757,60,10004,1Fam,5,5,2,0,5,1997,1383,3,GasA,Y,1635,0,2008,157555.408034869
4758,67,11500,1Fam,5,5,2,1,6,1975,780,2,GasA,Y,2034,0,2010,161516.713208622
4759,60,10007,1Fam,5,5,2,0,6,1900,1056,2,GasA,Y,1217,0,2006,129701.172941629
4760,75,9571,1Fam,7,5,2,0,6,1976,1010,3,GasA,Y,1680,0,2009,103175.125821298
4761,,9571,1Fam,7,5,2,1,4,2009,1431,3,GasA,Y,1779,0,2006,218054.345393425
4762,67,6402,1Fam,5,5,2,1,6,2001,716,3,GasA,Y,1431,0,2006,139609.185391661
4763,66,16770,Twnhs,5,5,1,0,6,2000,540,2,GasA,Y,2417,0,2010,145985.681592487
4764,65,5395,1Fam,6,6,2,0,6,1971,1029,3,GasA,N,1348,0,2008,127045.402628997
4765,85,11214,1Fam,7,5,1,0,5,1988,520,1,GasA,Y,2344,0,2008,180399.978445622
4766,42,13101,Duplex,4,5,2,0,6,2005,1392,4,GasA,Y,1502,0,2008,146631.171132478
4767,80,10665,1Fam,6,5,2,0,6,1926,1216,3,GasA,N,1752,0,2007,158795.864065337
4768,63,8480,1Fam,6,6,1,0,7,2003,1686,2,GasA,Y,1440,0,2010,193777.7433507
4769,89,10659,1Fam,8,5,1,0,6,1959,1073,3,GasA,Y,2696,0,2010,212874.365261042
4770,66,9600,1Fam,6,7,1,1,6,1960,975,3,GasA,Y,2270,0,2007,125989.432523642
4771,80,5330,1Fam,5,7,2,0,4,1972,1117,3,GasA,Y,1844,0,2009,113937.419020122
4772,70,12168,1Fam,7,7,1,1,6,1950,0,3,GasA,Y,2414,0,2007,171344.811224147
4773,57,7937,1Fam,5,6,3,1,5,1982,780,4,GasA,Y,1724,0,2007,161547.892222101
4774,,11029,1Fam,7,5,2,0,7,1997,811,4,GasA,Y,882,0,2006,213835.336222182
4775,72,15660,1Fam,4,5,2,0,6,1971,1568,3,GasA,Y,1184,0,2010,188436.50793169
4776,85,10690,1Fam,6,5,2,1,6,1971,1442,4,GasA,Y,1336,0,2010,167549.948912168
4777,,9142,1Fam,7,6,2,0,5,1972,1028,4,GasA,Y,1370,0,2008,192403.704941328
4778,41,10142,1Fam,7,5,2,1,4,1996,1337,3,GasA,Y,1644,0,2010,219502.842871971
4779,,16033,1Fam,7,5,2,1,5,1916,1008,4,GasA,Y,1498,0,2008,189175.899109388
4780,59,4043,1Fam,5,3,2,0,6,2004,1602,3,GasA,Y,1048,0,2006,136214.642258198
4781,21,11600,Twnhs,6,6,2,1,7,1963,1842,3,GasA,Y,2291,0,2008,172410.80318836
4782,79,11341,1Fam,6,5,2,0,6,1977,624,3,GasA,Y,2224,0,2006,157959.491968334
4783,79,3180,1Fam,10,5,2,0,6,1993,1021,3,GasA,Y,1616,0,2006,198437.902322224
4784,66,9600,Duplex,5,7,1,1,7,2002,732,3,GasA,Y,1146,0,2010,126024.768273862
4785,86,7420,1Fam,6,5,2,1,5,1967,928,2,GasA,Y,1484,0,2010,161999.030945475
4786,60,10652,1Fam,6,7,1,1,7,1945,1554,2,GasA,Y,2715,0,2006,164088.855526944
4787,68,5105,1Fam,7,6,2,1,7,1910,864,3,GasA,Y,1663,0,2009,126725.248005559
4788,34,3196,1Fam,8,5,1,0,8,1965,1452,3,GasA,Y,1320,0,2009,199123.470732689
4789,75,8880,1Fam,5,5,2,1,10,1988,1907,3,GasA,Y,784,0,2008,158135.180698115
4790,44,11120,Duplex,6,6,1,1,7,2003,804,2,GasA,Y,987,0,2006,135361.414974227
4791,60,8760,1Fam,7,9,1,1,8,2006,1086,2,Grav,Y,1536,0,2008,189924.911965376
4792,70,6324,1Fam,5,5,2,1,8,1957,1276,3,GasA,Y,2229,0,2007,168366.435941276
4793,68,8880,1Fam,5,8,2,0,6,1916,1080,3,GasA,Y,1604,0,2007,151760.409104206
4794,60,7535,1Fam,5,5,2,0,7,1972,741,3,GasA,Y,2473,0,2006,117855.443657882
4795,65,6240,1Fam,4,8,1,0,6,1976,964,4,GasA,Y,1236,0,2008,106532.698717228
4796,61,10927,1Fam,6,5,2,1,5,1993,1097,2,GasA,Y,1663,0,2006,192510.066020352
4797,75,11317,1Fam,6,7,1,0,5,2004,970,3,GasA,Y,1573,0,2006,162847.434102258
4798,60,5350,1Fam,8,6,1,0,8,2004,1203,3,GasA,Y,1576,0,2009,264098.757324217
4799,93,6173,1Fam,6,5,1,0,8,1949,1705,3,GasA,Y,3395,0,2009,173179.304475835
4800,53,9350,1Fam,5,5,2,0,5,1940,901,2,GasA,Y,1826,0,2007,104679.839290494
4801,,10400,TwnhsE,6,6,2,0,8,1962,1324,4,GasA,Y,1535,0,2010,138903.970444243
4802,65,8536,Twnhs,6,9,2,0,6,1931,1293,3,GasA,Y,1800,0,2007,206858.568087408
4803,,40094,Duplex,5,5,2,1,5,1993,1800,3,GasA,Y,1872,0,2006,168394.118296601
4804,63,13907,TwnhsE,4,5,1,0,6,1946,1324,2,GasA,Y,1978,0,2006,134821.411134052
4805,91,10335,1Fam,7,7,2,1,7,1936,1248,3,GasA,N,1656,0,2007,232393.18329627
4806,51,10289,TwnhsE,7,5,2,0,7,1972,1040,3,GasA,Y,948,0,2007,204624.663251751
4807,,7750,1Fam,6,6,2,0,10,2009,1214,3,GasA,Y,1958,0,2009,215414.856666637
4808,66,8125,1Fam,6,5,2,0,2,1971,1952,4,GasA,Y,2713,0,2009,216938.644035654
4809,62,2887,1Fam,5,5,2,1,5,1910,768,3,GasA,Y,1604,0,2006,115458.07820903
4810,78,6853,1Fam,7,5,1,0,8,1996,735,4,GasA,N,1056,0,2007,180659.297572286
4811,70,7879,1Fam,8,5,1,0,7,1923,813,2,GasA,Y,1548,0,2009,191522.875564168
4812,106,13650,1Fam,7,4,2,1,4,1959,981,6,GasA,Y,1015,0,2008,201492.169639264
4813,60,17140,1Fam,7,6,1,0,7,1993,960,2,GasA,Y,1053,0,2010,204627.887785362
4814,59,12822,TwnhsE,5,5,1,1,6,2004,1311,3,GasA,Y,1502,0,2008,184185.835990757
4815,39,10762,1Fam,5,4,1,0,5,1977,892,3,GasA,Y,1158,0,2007,140381.823385145
4816,61,8755,1Fam,3,5,2,0,6,1986,1389,2,GasA,Y,1320,0,2006,145049.880515697
4817,60,9187,1Fam,7,5,2,1,6,1996,1152,3,GasA,Y,1144,0,2007,174013.338746027
4818,53,8125,1Fam,6,5,3,1,8,1920,1417,3,GasA,Y,2035,0,2008,196339.073276119
4819,75,25000,TwnhsE,6,5,0,1,6,1967,864,3,GasA,Y,1196,0,2007,148277.206928812
4820,80,8450,1Fam,8,6,1,0,8,1935,738,4,GasA,Y,1533,0,2007,246738.282159573
4821,51,8450,1Fam,7,5,1,0,4,1964,874,3,GasA,Y,958,0,2010,150218.571866579
4822,52,3982,Duplex,5,5,2,0,5,2005,1362,4,GasA,N,1355,0,2006,186818.881847251
4823,84,19296,1Fam,10,5,1,1,7,1955,1053,2,GasA,Y,1056,0,2008,273484.234358835
4824,60,9200,1Fam,5,5,1,1,6,2006,608,1,GasA,Y,1802,0,2009,135801.2499847
4825,60,7630,TwnhsE,5,5,2,0,6,1923,660,3,GasA,Y,2668,0,2009,103672.715585929
4826,91,7711,TwnhsE,8,5,2,0,8,1994,840,3,GasA,Y,864,0,2008,210346.954258773
4827,64,12160,1Fam,6,5,1,0,7,2004,1079,2,GasA,Y,1484,0,2010,182313.625435186
4828,81,11248,1Fam,7,5,2,0,8,2006,761,3,GasA,N,1728,0,2009,179517.692924802
4829,,22950,1Fam,6,5,1,1,8,2002,1461,3,GasA,Y,1258,0,2006,214705.920290398
4830,103,11767,TwnhsE,5,5,1,0,11,1920,0,3,GasA,Y,848,0,2006,129497.244734764
4831,52,11764,1Fam,7,5,1,1,8,1954,728,3,GasA,Y,1614,0,2007,178964.116038239
4832,85,4590,1Fam,7,5,1,0,6,1912,1114,3,GasA,Y,1113,0,2007,128981.724046367
4833,,13600,1Fam,7,7,2,0,6,2003,728,3,GasA,Y,1262,0,2009,196493.215400822
4834,50,11670,1Fam,6,6,2,0,7,1965,1056,2,GasA,N,1668,0,2006,195671.104310323
4835,75,6858,Twnhs,6,5,1,0,7,2007,1496,2,GasA,Y,2596,0,2006,207855.808298393
4836,85,3182,1Fam,9,3,2,1,6,1960,684,3,GasA,Y,1414,0,2009,208676.23957539
4837,86,13005,TwnhsE,8,5,2,0,6,1973,888,3,GasA,Y,768,0,2009,185569.679993505
4838,,7399,1Fam,7,4,1,1,5,1977,720,3,GasA,Y,1453,0,2010,150655.108328975
4839,57,2001,1Fam,5,6,1,1,5,2004,1430,2,GasA,Y,1743,0,2010,163055.145899719
4840,60,11143,1Fam,5,2,1,1,5,1959,1080,4,GasA,Y,764,0,2009,95641.7154355958
4841,65,21750,1Fam,4,6,1,0,4,1993,804,2,GasA,Y,1167,0,2010,130796.998041379
4842,60,14260,1Fam,7,5,2,0,6,1965,1234,4,GasA,Y,1441,0,2010,166497.632770696
4843,,3000,1Fam,6,7,2,0,6,1993,992,3,GasA,N,1026,0,2009,141914.472412071
4844,43,2308,1Fam,5,5,2,1,6,1957,1362,4,GasA,Y,1069,0,2008,125383.36089177
4845,80,8633,1Fam,7,5,2,1,7,1997,630,2,GasA,Y,1664,0,2009,170108.810133386
4846,60,7862,1Fam,5,9,2,0,10,1965,1165,4,GasA,N,904,0,2008,173559.562283853
4847,73,115149,1Fam,5,7,1,1,8,2006,912,3,GasA,Y,1229,0,2008,152949.597210417
4848,83,14585,1Fam,6,6,2,1,6,1991,2000,3,GasA,Y,2291,0,2008,223034.710499556
4849,74,4928,1Fam,7,5,1,0,10,2008,1541,4,GasA,Y,1391,0,2007,207457.058091124
4850,,7685,1Fam,6,7,1,0,7,1968,1249,3,GasA,Y,1411,0,2009,177530.087667721
4851,80,8400,Duplex,6,5,1,1,5,2001,1704,2,GasA,Y,1140,0,2010,204856.895378031
4852,70,12735,1Fam,5,5,2,0,6,2006,1614,5,GasA,Y,1181,0,2008,171631.673780641
4853,,6858,1Fam,7,2,2,1,4,1885,630,3,GasA,Y,1314,0,2008,130211.463281323
4854,64,14587,1Fam,7,5,1,0,6,1921,520,3,GasA,Y,1924,0,2006,142023.987207075
4855,,11764,2fmCon,5,5,2,0,7,2006,1453,4,GasA,Y,1288,0,2009,194437.632371358
4856,60,10500,1Fam,5,5,1,1,7,1954,908,2,GasA,N,2353,0,2010,152101.312440443
4857,60,8320,Twnhs,5,8,1,0,5,1915,540,2,GasA,Y,1252,0,2006,53385.119243885
4858,60,7420,1Fam,4,5,1,0,6,1970,1242,3,GasA,Y,2094,0,2006,134832.578833033
4859,85,3230,1Fam,5,5,1,1,5,2004,1260,2,GasA,Y,987,0,2010,163607.516629185
4860,,10011,1Fam,4,6,2,0,7,2002,1090,2,GasA,Y,1350,0,2008,145078.589628985
4861,,10652,1Fam,5,5,2,0,7,1950,1138,2,GasA,Y,2418,0,2006,148632.747243514
4862,110,7596,1Fam,8,7,1,1,5,1960,864,3,GasA,Y,1306,0,2009,210235.090117003
4863,,7301,1Fam,6,6,1,1,5,1963,1184,3,GasA,Y,1894,0,2008,103909.28826071
4864,94,12552,1Fam,6,5,1,0,7,1931,856,3,GasA,Y,858,0,2008,127391.874754122
4865,66,9400,TwnhsE,6,5,1,0,6,1960,1040,4,GasA,Y,1192,0,2010,105095.783477052
4866,52,11241,1Fam,5,7,2,0,5,1941,672,3,GasA,Y,1072,0,2006,124246.709545848
