id,card_name,mana_cost,cmc,colors,type,types,supertypes,subtypes,rarity,power,toughness,loyalty,text,set,set_name
144dbf2f-a45a-5d86-9521-fb451657bf25,Relentless Rats,{1}{B}{B},3,Black,Creature — Rat,Creature,"",Rat,Uncommon,2,2,,"Relentless Rats gets +1/+1 for each other creature on the battlefield named Relentless Rats.
A deck can have any number of cards named Relentless Rats.",M11,Magic 2011
2cddecaa-eab6-5495-b847-66db44f21799,Reverberate,{R}{R},2,Red,Instant,Instant,"","",Rare,,,,Copy target instant or sorcery spell. You may choose new targets for the copy.,M11,Magic 2011
8dfd29b0-aebb-589b-ba8d-7a28f669a4e8,Rise from the Grave,{4}{B},5,Black,Sorcery,Sorcery,"","",Uncommon,,,,Put target creature card from a graveyard onto the battlefield under your control. That creature is a black Zombie in addition to its other colors and types.,M11,Magic 2011
6048e3b0-ab34-5f34-bf10-b256c1fb7f2c,Roc Egg,{2}{W},3,White,Creature — Bird Egg,Creature,"",Bird Egg,Uncommon,0,3,,"Defender (This creature can't attack.)
When Roc Egg dies, create a 3/3 white Bird creature token with flying.",M11,Magic 2011
759c9ff6-b8c7-521c-84b3-b962eed2c15d,Rootbound Crag,"",0,"",Land,Land,"","",Rare,,,,"Rootbound Crag enters the battlefield tapped unless you control a Mountain or a Forest.
{T}: Add {R} or {G}.",M11,Magic 2011
ff09b021-2efe-55a9-8d38-73dae6adfabe,Rotting Legion,{4}{B},5,Black,Creature — Zombie,Creature,"",Zombie,Common,4,5,,Rotting Legion enters the battlefield tapped.,M11,Magic 2011
840ae4c7-d12e-56a0-b1c1-5a2835bf11be,Royal Assassin,{1}{B}{B},3,Black,Creature — Human Assassin,Creature,"",Human Assassin,Rare,1,1,,{T}: Destroy target tapped creature.,M11,Magic 2011
09a9ab26-19a4-5fb3-a543-e85aa4cf8a1f,Runeclaw Bear,{1}{G},2,Green,Creature — Bear,Creature,"",Bear,Common,2,2,,"",M11,Magic 2011
96e9adee-4507-584b-9580-5dcac23aad84,Sacred Wolf,{2}{G},3,Green,Creature — Wolf,Creature,"",Wolf,Common,3,1,,Hexproof (This creature can't be the target of spells or abilities your opponents control.),M11,Magic 2011
3dc069c1-2117-5520-b9fd-4c001d576d7e,Safe Passage,{2}{W},3,White,Instant,Instant,"","",Common,,,,Prevent all damage that would be dealt to you and creatures you control this turn.,M11,Magic 2011
13cf981c-5210-51a9-9122-eb75b2d46505,Scroll Thief,{2}{U},3,Blue,Creature — Merfolk Rogue,Creature,"",Merfolk Rogue,Common,1,3,,"Whenever Scroll Thief deals combat damage to a player, draw a card.",M11,Magic 2011
5bf3b9eb-57c4-5c83-ab91-4120b0af770f,Serra Angel,{3}{W}{W},5,White,Creature — Angel,Creature,"",Angel,Uncommon,4,4,,"Flying, vigilance",M11,Magic 2011
1140df3e-5a7c-54f5-92c5-a936cb085a5f,Serra Ascendant,{W},1,White,Creature — Human Monk,Creature,"",Human Monk,Rare,1,1,,"Lifelink (Damage dealt by this creature also causes you to gain that much life.)
As long as you have 30 or more life, Serra Ascendant gets +5/+5 and has flying.",M11,Magic 2011
1b9528c3-e42e-57a2-a9e7-c67c0ec96879,Shiv's Embrace,{2}{R}{R},4,Red,Enchantment — Aura,Enchantment,"",Aura,Uncommon,,,,"Enchant creature
Enchanted creature gets +2/+2 and has flying.
{R}: Enchanted creature gets +1/+0 until end of turn.",M11,Magic 2011
9b785d6e-9647-5789-bc95-7a89c3e4686b,Siege Mastodon,{4}{W},5,White,Creature — Elephant,Creature,"",Elephant,Common,3,5,,"",M11,Magic 2011
574b3bb8-78d5-54db-a9e6-119f47738b26,Sign in Blood,{B}{B},2,Black,Sorcery,Sorcery,"","",Common,,,,Target player draws two cards and loses 2 life.,M11,Magic 2011
7b1922d0-4f6a-57bf-9571-75d7f0c1086b,Silence,{W},1,White,Instant,Instant,"","",Rare,,,,Your opponents can't cast spells this turn. (Spells cast before this resolves are unaffected.),M11,Magic 2011
2ae95900-9582-5dd9-8f86-649c59227c2b,Silvercoat Lion,{1}{W},2,White,Creature — Cat,Creature,"",Cat,Common,2,2,,"",M11,Magic 2011
ca5f17e8-bc7f-5ac8-86bf-4f8f4b1c466c,Sleep,{2}{U}{U},4,Blue,Sorcery,Sorcery,"","",Uncommon,,,,Tap all creatures target player controls. Those creatures don't untap during that player's next untap step.,M11,Magic 2011
cc6051cf-3566-5163-9c1c-7e18a6744ac3,Solemn Offering,{2}{W},3,White,Sorcery,Sorcery,"","",Common,,,,Destroy target artifact or enchantment. You gain 4 life.,M11,Magic 2011
00f92b71-0428-52e1-b78b-459f8ecd2137,Sorcerer's Strongbox,{4},4,"",Artifact,Artifact,"","",Uncommon,,,,"{2}, {T}: Flip a coin. If you win the flip, sacrifice Sorcerer's Strongbox and draw three cards.",M11,Magic 2011
9e9fc169-5d09-5131-b915-d23a8fcc7cff,Spined Wurm,{4}{G},5,Green,Creature — Wurm,Creature,"",Wurm,Common,5,4,,"",M11,Magic 2011
0ed0c6cb-d413-5918-9822-bd48d0f761b6,Squadron Hawk,{1}{W},2,White,Creature — Bird,Creature,"",Bird,Common,1,1,,"Flying
When Squadron Hawk enters the battlefield, you may search your library for up to three cards named Squadron Hawk, reveal them, put them into your hand, then shuffle your library.",M11,Magic 2011
a1e15475-9da2-5cd4-9ee2-68f2730f7019,Stabbing Pain,{B},1,Black,Instant,Instant,"","",Common,,,,Target creature gets -1/-1 until end of turn. Tap that creature.,M11,Magic 2011
d3091408-fcc1-5179-bb91-e51ceb8b0f1a,Steel Overseer,{2},2,"",Artifact Creature — Construct,Artifact Creature,"",Construct,Rare,1,1,,{T}: Put a +1/+1 counter on each artifact creature you control.,M11,Magic 2011
41b08565-5f96-5c33-a909-295694ffed28,Stone Golem,{5},5,"",Artifact Creature — Golem,Artifact Creature,"",Golem,Uncommon,4,4,,"",M11,Magic 2011
96876f4b-6d3d-509e-9f98-3ddf215d2f4a,Stormfront Pegasus,{1}{W},2,White,Creature — Pegasus,Creature,"",Pegasus,Common,2,1,,Flying,M11,Magic 2011
100abee6-dcbf-533a-b0ad-97ac3fb9d1b4,Stormtide Leviathan,{5}{U}{U}{U},8,Blue,Creature — Leviathan,Creature,"",Leviathan,Rare,8,8,,"Islandwalk (This creature can't be blocked as long as defending player controls an Island.)
All lands are Islands in addition to their other types.
Creatures without flying or islandwalk can't attack.",M11,Magic 2011
68e77a0c-5033-5786-a85a-e46877608312,Sun Titan,{4}{W}{W},6,White,Creature — Giant,Creature,"",Giant,Mythic,6,6,,"Vigilance
Whenever Sun Titan enters the battlefield or attacks, you may return target permanent card with converted mana cost 3 or less from your graveyard to the battlefield.",M11,Magic 2011
806419ec-cf5a-5adc-950b-6c6772036657,Sunpetal Grove,"",0,"",Land,Land,"","",Rare,,,,"Sunpetal Grove enters the battlefield tapped unless you control a Forest or a Plains.
{T}: Add {G} or {W}.",M11,Magic 2011
695926ec-bb5f-55f1-ae60-c145036059d5,Swamp,"",0,"",Basic Land — Swamp,Land,Basic,Swamp,Common,,,,({T}: Add {B}.),M11,Magic 2011
74ca3863-eefb-584d-9674-b232b2b8ddfd,Swamp,"",0,"",Basic Land — Swamp,Land,Basic,Swamp,Common,,,,({T}: Add {B}.),M11,Magic 2011
eddc2148-6c25-503c-a41c-59df1f6fbe8d,Swamp,"",0,"",Basic Land — Swamp,Land,Basic,Swamp,Common,,,,({T}: Add {B}.),M11,Magic 2011
f4aac6a5-898d-5800-8e09-92a0a15bb614,Swamp,"",0,"",Basic Land — Swamp,Land,Basic,Swamp,Common,,,,({T}: Add {B}.),M11,Magic 2011
7f8560e9-57e0-5124-a450-f75c93474b90,Sword of Vengeance,{3},3,"",Artifact — Equipment,Artifact,"",Equipment,Rare,,,,"Equipped creature gets +2/+0 and has first strike, vigilance, trample, and haste.
Equip {3}",M11,Magic 2011
9722a180-20b1-5666-9976-525300808aaf,Sylvan Ranger,{1}{G},2,Green,Creature — Elf Scout,Creature,"",Elf Scout,Common,1,1,,"When Sylvan Ranger enters the battlefield, you may search your library for a basic land card, reveal it, put it into your hand, then shuffle your library.",M11,Magic 2011
0e958151-b4bf-5227-942a-55482f260627,Temple Bell,{3},3,"",Artifact,Artifact,"","",Rare,,,,{T}: Each player draws a card.,M11,Magic 2011
228071b1-b9ec-59e3-b298-928924433a67,Terramorphic Expanse,"",0,"",Land,Land,"","",Common,,,,"{T}, Sacrifice Terramorphic Expanse: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle your library.",M11,Magic 2011
756067f6-3be8-5a79-8e52-e0f497f0b4ce,Thunder Strike,{1}{R},2,Red,Instant,Instant,"","",Common,,,,Target creature gets +2/+0 and gains first strike until end of turn. (It deals combat damage before creatures without first strike.),M11,Magic 2011
77a78d39-bdb7-5659-a29e-e7525db64346,Time Reversal,{3}{U}{U},5,Blue,Sorcery,Sorcery,"","",Mythic,,,,"Each player shuffles their hand and graveyard into their library, then draws seven cards. Exile Time Reversal.",M11,Magic 2011
133c9958-0dd8-58b7-bff4-0d94b50fcfca,Tireless Missionaries,{4}{W},5,White,Creature — Human Cleric,Creature,"",Human Cleric,Common,2,3,,"When Tireless Missionaries enters the battlefield, you gain 3 life.",M11,Magic 2011
98452537-ed62-58d3-bff0-925187ea351d,Tome Scour,{U},1,Blue,Sorcery,Sorcery,"","",Common,,,,Target player puts the top five cards of their library into their graveyard.,M11,Magic 2011
9f860e72-9b95-5a1a-afe9-f956110cf3db,Traumatize,{3}{U}{U},5,Blue,Sorcery,Sorcery,"","",Rare,,,,"Target player puts the top half of their library, rounded down, into their graveyard.",M11,Magic 2011
3cc61a71-078c-5acc-8b68-1aafaf654efd,Triskelion,{6},6,"",Artifact Creature — Construct,Artifact Creature,"",Construct,Rare,1,1,,"Triskelion enters the battlefield with three +1/+1 counters on it.
Remove a +1/+1 counter from Triskelion: It deals 1 damage to any target.",M11,Magic 2011
a4629417-c710-5081-9539-69be376add9a,Unholy Strength,{B},1,Black,Enchantment — Aura,Enchantment,"",Aura,Common,,,,"Enchant creature
Enchanted creature gets +2/+1.",M11,Magic 2011
843bf067-6a19-53f2-9362-3c5ca340d98f,Unsummon,{U},1,Blue,Instant,Instant,"","",Common,,,,Return target creature to its owner's hand.,M11,Magic 2011
856ecbe9-72a7-505e-b20c-4001231a8165,Vengeful Archon,{4}{W}{W}{W},7,White,Creature — Archon,Creature,"",Archon,Rare,7,7,,"Flying
{X}: Prevent the next X damage that would be dealt to you this turn. If damage is prevented this way, Vengeful Archon deals that much damage to target player or planeswalker.",M11,Magic 2011
337f39aa-4132-5125-9a1f-eb8392602517,Viscera Seer,{B},1,Black,Creature — Vampire Wizard,Creature,"",Vampire Wizard,Common,1,1,,Sacrifice a creature: Scry 1. (Look at the top card of your library. You may put that card on the bottom of your library.),M11,Magic 2011
2f313920-844e-54e0-9ba7-3b82278cd144,Volcanic Strength,{1}{R},2,Red,Enchantment — Aura,Enchantment,"",Aura,Common,,,,"Enchant creature
Enchanted creature gets +2/+2 and has mountainwalk. (It can't be blocked as long as defending player controls a Mountain.)",M11,Magic 2011
2b085c59-378c-58f2-949a-32b9bcf39713,Voltaic Key,{1},1,"",Artifact,Artifact,"","",Uncommon,,,,"{1}, {T}: Untap target artifact.",M11,Magic 2011
d641f454-b15b-5055-aee5-517e2847c26c,Vulshok Berserker,{3}{R},4,Red,Creature — Human Berserker,Creature,"",Human Berserker,Common,3,2,,Haste (This creature can attack and {T} as soon as it comes under your control.),M11,Magic 2011
d6106876-7a85-599a-aed7-e31c2dc45146,Wall of Frost,{1}{U}{U},3,Blue,Creature — Wall,Creature,"",Wall,Uncommon,0,7,,"Defender
Whenever Wall of Frost blocks a creature, that creature doesn't untap during its controller's next untap step.",M11,Magic 2011
56324125-1731-519e-bf72-8fe68b606a71,Wall of Vines,{G},1,Green,Creature — Plant Wall,Creature,"",Plant Wall,Common,0,3,,"Defender (This creature can't attack.)
Reach (This creature can block creatures with flying.)",M11,Magic 2011
c3506113-b39c-59a6-a927-fa01ef022ab4,War Priest of Thune,{1}{W},2,White,Creature — Human Cleric,Creature,"",Human Cleric,Uncommon,2,2,,"When War Priest of Thune enters the battlefield, you may destroy target enchantment.",M11,Magic 2011
f0b16281-d62e-567d-9f33-076ac00d7212,Warlord's Axe,{3},3,"",Artifact — Equipment,Artifact,"",Equipment,Uncommon,,,,"Equipped creature gets +3/+1.
Equip {4} ({4}: Attach to target creature you control. Equip only as a sorcery.)",M11,Magic 2011
d1d454f0-3c14-5c53-a0a1-a773f499d4be,Water Servant,{2}{U}{U},4,Blue,Creature — Elemental,Creature,"",Elemental,Uncommon,3,4,,"{U}: Water Servant gets +1/-1 until end of turn.
{U}: Water Servant gets -1/+1 until end of turn.",M11,Magic 2011
f338acfe-5af5-5867-b298-fdd91f8c39b1,Whispersilk Cloak,{3},3,"",Artifact — Equipment,Artifact,"",Equipment,Uncommon,,,,"Equipped creature can't be blocked and has shroud. (It can't be the target of spells or abilities.)
Equip {2}",M11,Magic 2011
80cd8254-49bc-532a-96e6-95ef9f8a7590,White Knight,{W}{W},2,White,Creature — Human Knight,Creature,"",Human Knight,Uncommon,2,2,,"First strike (This creature deals combat damage before creatures without first strike.)
Protection from black (This creature can't be blocked, targeted, dealt damage, or enchanted by anything black.)",M11,Magic 2011
fbd26a8f-c639-56f9-99d1-73bf1d002032,Wild Evocation,{5}{R},6,Red,Enchantment,Enchantment,"","",Rare,,,,"At the beginning of each player's upkeep, that player reveals a card at random from their hand. If it's a land card, the player puts it onto the battlefield. Otherwise, the player casts it without paying its mana cost if able.",M11,Magic 2011
6a140db1-fbd7-52c6-a650-76a83d576611,Wild Griffin,{2}{W},3,White,Creature — Griffin,Creature,"",Griffin,Common,2,2,,Flying,M11,Magic 2011
c0fe328e-0e90-59af-b3d7-ccf695772f21,Wurm's Tooth,{2},2,"",Artifact,Artifact,"","",Uncommon,,,,"Whenever a player casts a green spell, you may gain 1 life.",M11,Magic 2011
493445f8-99f8-5bcc-b05e-464396d4c35a,Yavimaya Wurm,{4}{G}{G},6,Green,Creature — Wurm,Creature,"",Wurm,Common,6,4,,Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.),M11,Magic 2011
d9aca504-18e7-5a93-a352-76d456eb6f87,Acidic Slime,{3}{G}{G},5,Green,Creature — Ooze,Creature,"",Ooze,Uncommon,2,2,,"Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
When Acidic Slime enters the battlefield, destroy target artifact, enchantment, or land.",M12,Magic 2012
8be88c30-7a2a-5ba6-a6fe-dd8b0699a463,Act of Treason,{2}{R},3,Red,Sorcery,Sorcery,"","",Common,"","",,Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn. (It can attack and {T} this turn.),M12,Magic 2012
d9af9610-f094-57c1-afaf-0fbbeff4ef5e,Adaptive Automaton,{3},3,"",Artifact Creature — Construct,Artifact Creature,"",Construct,Rare,2,2,,"As Adaptive Automaton enters the battlefield, choose a creature type.
Adaptive Automaton is the chosen type in addition to its other types.
Other creatures you control of the chosen type get +1/+1.",M12,Magic 2012
48450997-b211-5865-bffe-2fe4c67f956b,Aegis Angel,{4}{W}{W},6,White,Creature — Angel,Creature,"",Angel,Rare,5,5,,"Flying (This creature can't be blocked except by creatures with flying or reach.)
When Aegis Angel enters the battlefield, another target permanent gains indestructible for as long as you control Aegis Angel. (Effects that say """"destroy"""" don't destroy it. A creature with indestructible can't be destroyed by damage.)",M12,Magic 2012
34cf8d20-8a9a-508d-86b6-f4540acd78a2,Aether Adept,{1}{U}{U},3,Blue,Creature — Human Wizard,Creature,"",Human Wizard,Common,2,2,,"When Aether Adept enters the battlefield, return target creature to its owner's hand.",M12,Magic 2012
2189c1ac-2ab8-5f40-bb53-8a0f9dae69eb,Alabaster Mage,{1}{W},2,White,Creature — Human Wizard,Creature,"",Human Wizard,Uncommon,2,1,,{1}{W}: Target creature you control gains lifelink until end of turn. (Damage dealt by the creature also causes its controller to gain that much life.),M12,Magic 2012
5bf0b3a9-b14e-5579-ab98-c9163c47fe0f,Alluring Siren,{1}{U},2,Blue,Creature — Siren,Creature,"",Siren,Uncommon,1,1,,{T}: Target creature an opponent controls attacks you this turn if able.,M12,Magic 2012
09c9fdab-adc9-531c-9c86-1360e681dd59,Amphin Cutthroat,{3}{U},4,Blue,Creature — Salamander Rogue,Creature,"",Salamander Rogue,Common,2,4,,"",M12,Magic 2012
1270ca19-ee76-5c33-bdd6-76294f96d83a,Angel's Feather,{2},2,"",Artifact,Artifact,"","",Uncommon,"","",,"Whenever a player casts a white spell, you may gain 1 life.",M12,Magic 2012
e2c26263-cb84-5a89-9405-fb905875e409,Angel's Mercy,{2}{W}{W},4,White,Instant,Instant,"","",Common,"","",,You gain 7 life.,M12,Magic 2012
5537c9fb-3284-5f23-a905-b98e8883a2fa,Angelic Destiny,{2}{W}{W},4,White,Enchantment — Aura,Enchantment,"",Aura,Mythic,"","",,"Enchant creature
Enchanted creature gets +4/+4, has flying and first strike, and is an Angel in addition to its other types.
When enchanted creature dies, return Angelic Destiny to its owner's hand.",M12,Magic 2012
9e91c8f4-2029-5457-89a7-700d5504d5d6,Arachnus Spinner,{5}{G},6,Green,Creature — Spider,Creature,"",Spider,Rare,5,7,,"Reach
Tap an untapped Spider you control: Search your graveyard and/or library for a card named Arachnus Web and put it onto the battlefield attached to target creature. If you search your library this way, shuffle it.",M12,Magic 2012
8d77fedd-251a-5017-a1de-4759ec3dcfe0,Arachnus Web,{2}{G},3,Green,Enchantment — Aura,Enchantment,"",Aura,Common,"","",,"Enchant creature
Enchanted creature can't attack or block, and its activated abilities can't be activated.
At the beginning of the end step, if enchanted creature's power is 4 or greater, destroy Arachnus Web.",M12,Magic 2012
57bd5887-705d-5743-a5ba-43647f29de01,Arbalest Elite,{2}{W}{W},4,White,Creature — Human Archer,Creature,"",Human Archer,Uncommon,2,3,,"{2}{W}, {T}: Arbalest Elite deals 3 damage to target attacking or blocking creature. Arbalest Elite doesn't untap during your next untap step.",M12,Magic 2012
93a68f84-3dcc-5916-8f82-b51005aee04b,Archon of Justice,{3}{W}{W},5,White,Creature — Archon,Creature,"",Archon,Rare,4,4,,"Flying
When Archon of Justice dies, exile target permanent.",M12,Magic 2012
ed598e0a-9aad-55d8-bb6c-13122995a951,Armored Warhorse,{W}{W},2,White,Creature — Horse,Creature,"",Horse,Common,2,3,,"",M12,Magic 2012
8128dc85-8c0a-57a2-8daa-3518f8b78794,Assault Griffin,{3}{W},4,White,Creature — Griffin,Creature,"",Griffin,Common,3,2,,Flying,M12,Magic 2012
15780d87-d721-500f-bca9-5a6bc81658c7,Auramancer,{2}{W},3,White,Creature — Human Wizard,Creature,"",Human Wizard,Common,2,2,,"When Auramancer enters the battlefield, you may return target enchantment card from your graveyard to your hand.",M12,Magic 2012
7d7f5cb5-c93b-5ec1-92b2-c890561440eb,Autumn's Veil,{G},1,Green,Instant,Instant,"","",Uncommon,"","",,"Spells you control can't be countered by blue or black spells this turn, and creatures you control can't be the targets of blue or black spells this turn.",M12,Magic 2012
3b9d6612-6c71-51ad-8cbd-723b52b283c3,Aven Fleetwing,{3}{U},4,Blue,Creature — Bird Soldier,Creature,"",Bird Soldier,Common,2,2,,"Flying
Hexproof (This creature can't be the target of spells or abilities your opponents control.)",M12,Magic 2012
1fc6cc64-6a9f-5d5c-a384-f38326547471,Azure Mage,{1}{U},2,Blue,Creature — Human Wizard,Creature,"",Human Wizard,Uncommon,2,1,,{3}{U}: Draw a card.,M12,Magic 2012
f9373a40-d7a1-5e3f-a959-94d6c4b52e86,Belltower Sphinx,{4}{U},5,Blue,Creature — Sphinx,Creature,"",Sphinx,Uncommon,2,5,,"Flying
Whenever a source deals damage to Belltower Sphinx, that source's controller puts that many cards from the top of their library into their graveyard.",M12,Magic 2012
3b627249-784e-57ad-9c87-05058f76b70c,Benalish Veteran,{2}{W},3,White,Creature — Human Soldier,Creature,"",Human Soldier,Common,2,2,,"Whenever Benalish Veteran attacks, it gets +1/+1 until end of turn.",M12,Magic 2012
